Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2014-15,30,LAC,NBA,SG,7,0,5.4,0.9,2.0,0.429,0.3,1.0,0.286,0.6,1.0,0.571,0.5,0.0,0.0,0.0,0.1,0.1,1.0,0.3,0.1,0.4,1.1,2.0,
1 Yr,1 Yr,1 Yr,1 Yr,,7,0,5.4,0.9,2.0,0.429,0.3,1.0,0.286,0.6,1.0,0.571,0.5,0.0,0.0,0.0,0.1,0.1,1.0,0.3,0.1,0.4,1.1,2.0,
