"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2015-16,22,PHI,NBA,PF,51.0,1.0,702.0,0.0,0.0,0.0,32.0,68.0,-4.1,8.1,12.0,10.0,59.0,5.0,40.0,5.0,78.0,9.0,19.0,
2016-17,23,PHI,NBA,C,57.0,17.0,1193.0,0.0,0.0,0.0,2.0,98.0,-8.2,-3.2,16.0,18.0,74.0,13.0,48.0,2.0,143.0,15.0,23.0,
2017-18,24,PHI,NBA,C,48.0,2.0,746.0,0.0,0.0,0.0,13.0,88.0,-0.9,-7.0,9.0,8.0,48.0,4.0,30.0,1.0,142.0,12.0,18.0,
2018-19,25,PHO,NBA,C,70.0,4.0,1184.0,0.0,0.0,0.0,1.0,99.0,-6.9,3.0,18.0,9.0,109.0,19.0,81.0,6.0,143.0,27.0,29.0,
2019-20,26,SAC,NBA,C,44.0,38.0,1242.0,0.0,0.0,0.0,2.0,98.0,1.1,5.0,14.0,11.0,74.0,18.0,55.0,2.0,97.0,10.0,15.0,
2020-21,27,SAC,NBA,C,61.0,61.0,1782.0,0.0,0.0,0.0,0.0,100.0,0.5,8.4,28.0,13.0,119.0,24.0,88.0,5.0,240.0,26.0,30.0,
2021-22,28,SAC,NBA,C,45.0,37.0,1074.0,0.0,0.0,0.0,0.0,100.0,-5.9,-0.6,18.0,18.0,73.0,13.0,43.0,4.0,118.0,17.0,18.0,
2022-23,29,SAC,NBA,C,42.0,1.0,348.0,0.0,0.0,0.0,5.0,95.0,-11.4,-15.0,2.0,2.0,30.0,7.0,9.0,0.0,23.0,3.0,8.0,
2023-24,30,2TM,NBA,C,40.0,10.0,555.0,0.0,0.0,0.0,3.0,97.0,-7.8,-3.6,5.0,6.0,36.0,10.0,19.0,4.0,61.0,5.0,18.0,
2023-24,30,DAL,NBA,C,23.0,2.0,237.0,0.0,0.0,0.0,5.0,95.0,-8.1,-10.9,4.0,1.0,15.0,5.0,7.0,1.0,36.0,3.0,4.0,
2023-24,30,WAS,NBA,PF,17.0,8.0,318.0,0.0,0.0,0.0,1.0,99.0,-7.6,1.8,1.0,5.0,21.0,5.0,12.0,3.0,25.0,2.0,14.0,
2024-25,31,WAS,NBA,PF,31.0,7.0,534.0,0.0,0.0,0.0,3.0,97.0,-3.3,10.2,4.0,7.0,30.0,7.0,33.0,3.0,105.0,8.0,10.0,
10 Yrs,10 Yrs,10 Yrs,10 Yrs,,489.0,178.0,9360.0,0.0,0.0,0.0,5.0,95.0,-3.8,2.0,126.0,102.0,652.0,120.0,446.0,32.0,1150.0,132.0,188.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,30.0,1570.0,0.0,0.0,0.0,5.0,95.0,-3.8,2.0,21.0,17.0,109.0,20.0,75.0,5.0,193.0,22.0,32.0,
,,,,,,,,,,,,,,,,,,,,,,,,
SAC (4 Yrs),SAC (4 Yrs),SAC (4 Yrs),SAC (4 Yrs),,192.0,137.0,4446.0,0.0,0.0,0.0,1.0,99.0,-1.8,3.4,62.0,44.0,296.0,62.0,195.0,11.0,478.0,56.0,71.0,
PHI (3 Yrs),PHI (3 Yrs),PHI (3 Yrs),PHI (3 Yrs),,156.0,20.0,2641.0,0.0,0.0,0.0,13.0,87.0,-5.0,-1.3,37.0,36.0,181.0,22.0,118.0,8.0,363.0,36.0,60.0,
WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),,48.0,15.0,852.0,0.0,0.0,0.0,2.0,98.0,-4.9,7.1,5.0,12.0,51.0,12.0,45.0,6.0,130.0,10.0,24.0,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,70.0,4.0,1184.0,0.0,0.0,0.0,1.0,99.0,-6.9,3.0,18.0,9.0,109.0,19.0,81.0,6.0,143.0,27.0,29.0,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,23.0,2.0,237.0,0.0,0.0,0.0,5.0,95.0,-8.1,-10.9,4.0,1.0,15.0,5.0,7.0,1.0,36.0,3.0,4.0,
