0
2004-05 NBA 16.0 (14th)
2005-06 NBA 16.3 (8th)
2006-07 NBA 16.1 (11th)
2009-10 NBA 16.0 (13th)
Career Playoffs 16.6 (31st)
Career NBA Playoffs 16.6 (29th)
