"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2018-19,20,MIN,NBA,SG,74.0,52.0,1757.0,0.386,14.0,0.577,0.315,0.118,0.057,0.087,0.423,0.464,0.631,0.183,0.414,0.273,0.279,0.654,0.95,0.081,38.0,0.34,0.315,1.0,0.0,ROY-8
2019-20,21,MIN,NBA,SG,62.0,28.0,1547.0,0.427,11.7,0.613,0.405,0.176,0.03,0.003,0.387,0.529,0.64,0.329,0.25,0.0,0.266,0.55,0.927,0.085,30.0,0.299,0.348,0.0,0.0,
2020-21,22,MIN,NBA,SG,59.0,37.0,1197.0,0.402,12.3,0.575,0.409,0.134,0.012,0.02,0.425,0.5,0.615,0.235,0.0,0.2,0.269,0.603,1.0,0.087,16.0,0.398,0.279,0.0,0.0,
2021-22,23,MIN,NBA,SG,49.0,6.0,516.0,0.404,12.3,0.548,0.365,0.173,0.01,0.0,0.452,0.491,0.526,0.444,0.0,,0.298,0.607,1.0,0.115,9.0,0.468,0.182,0.0,0.0,
2022-23,24,PHO,NBA,SG,72.0,26.0,1350.0,0.391,14.4,0.524,0.28,0.155,0.051,0.039,0.476,0.442,0.56,0.297,0.286,0.375,0.335,0.448,0.939,0.087,25.0,0.462,0.319,0.0,0.0,
2023-24,25,PHO,NBA,SG,60.0,11.0,960.0,0.417,12.7,0.544,0.35,0.16,0.029,0.005,0.456,0.509,0.569,0.394,0.5,0.0,0.309,0.632,0.966,0.068,13.0,0.638,0.3,0.0,0.0,
2024-25,26,2TM,NBA,SG,40.0,7.0,625.0,0.443,13.2,0.566,0.283,0.25,0.028,0.005,0.434,0.517,0.733,0.302,0.333,0.0,0.348,0.629,1.0,0.08,14.0,0.522,0.396,0.0,0.0,
2024-25,26,PHO,NBA,SG,25.0,1.0,351.0,0.491,11.2,0.632,0.351,0.254,0.018,0.009,0.368,0.556,0.7,0.345,1.0,0.0,0.381,0.675,1.0,0.132,12.0,0.69,0.414,0.0,0.0,
2024-25,26,CHO,NBA,SG,15.0,6.0,274.0,0.388,15.2,0.49,0.204,0.245,0.041,0.0,0.51,0.458,0.8,0.25,0.0,,0.32,0.545,1.0,0.02,2.0,0.38,0.368,0.0,0.0,
2025-26,27,HOU,NBA,SG,13.0,10.0,279.0,0.477,14.8,0.446,0.292,0.154,0.0,0.0,0.554,0.517,0.684,0.2,,,0.444,0.533,1.0,0.123,5.0,0.528,0.474,0.0,0.0,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,429.0,177.0,8231.0,0.409,13.2,0.564,0.338,0.158,0.036,0.031,0.436,0.489,0.618,0.292,0.333,0.279,0.304,0.582,0.962,0.085,150.0,0.426,0.323,1.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,34.0,1573.0,0.409,13.2,0.564,0.338,0.158,0.036,0.031,0.436,0.489,0.618,0.292,0.333,0.279,0.304,0.582,0.962,0.085,29.0,0.426,0.323,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIN (4 Yrs),MIN (4 Yrs),MIN (4 Yrs),MIN (4 Yrs),,244.0,123.0,5017.0,0.403,12.6,0.585,0.366,0.144,0.036,0.04,0.415,0.495,0.622,0.275,0.333,0.26,0.275,0.604,0.958,0.086,93.0,0.351,0.299,1.0,0.0,
PHO (3 Yrs),PHO (3 Yrs),PHO (3 Yrs),PHO (3 Yrs),,157.0,38.0,2661.0,0.414,12.7,0.546,0.311,0.172,0.04,0.025,0.454,0.481,0.588,0.333,0.379,0.333,0.333,0.549,0.955,0.089,50.0,0.541,0.328,0.0,0.0,
CHO (1 Yr),CHO (1 Yr),CHO (1 Yr),CHO (1 Yr),,15.0,6.0,274.0,0.388,15.2,0.49,0.204,0.245,0.041,0.0,0.51,0.458,0.8,0.25,0.0,,0.32,0.545,1.0,0.02,2.0,0.38,0.368,0.0,0.0,
HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),,13.0,10.0,279.0,0.477,14.8,0.446,0.292,0.154,0.0,0.0,0.554,0.517,0.684,0.2,,,0.444,0.533,1.0,0.123,5.0,0.528,0.474,0.0,0.0,
