Season,Team,Lg,Salary
2020-21,Brooklyn Nets,NBA,< $Minimum
2021-22,Portland Trail Blazers,NBA,"$188,272"
2021-22,Indiana Pacers,NBA,"$85,578"
Career,(may be incomplete),,"$273,850"
