Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2011-12,23,MIA,NBA,PG,19.0,0.0,170.0,3.8,11.9,0.324,1.0,3.8,0.25,2.9,8.0,0.36,0.365,2.2,2.9,0.778,0.3,2.9,3.2,3.8,2.2,0.0,1.6,7.7,10.9,92.0,104.0,
2012-13,24,MIA,NBA,PG,21.0,0.0,418.0,6.4,13.4,0.48,2.2,4.2,0.531,4.2,9.2,0.457,0.564,1.8,2.5,0.737,0.8,4.3,5.1,5.5,2.0,0.3,3.0,5.3,17.0,109.0,105.0,
2013-14,25,MIA,NBA,PG,20.0,0.0,404.0,4.4,10.7,0.41,2.1,5.5,0.375,2.3,5.2,0.447,0.506,1.8,2.1,0.867,0.1,2.9,3.0,5.0,1.2,0.1,2.6,4.7,12.7,102.0,115.0,
2014-15,26,NOP,NBA,PG,4.0,0.0,106.0,7.4,17.7,0.417,1.5,6.9,0.214,5.9,10.8,0.545,0.458,1.0,1.5,0.667,0.5,3.0,3.4,3.4,0.0,0.5,3.9,7.4,17.2,84.0,122.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,28,OKC,NBA,PG,4.0,0.0,25.0,3.9,15.6,0.25,1.9,7.8,0.25,1.9,7.8,0.25,0.313,0.0,0.0,,0.0,1.9,1.9,1.9,0.0,1.9,3.9,7.8,9.7,58.0,120.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,68.0,0.0,1123.0,5.4,12.7,0.421,1.9,5.0,0.382,3.5,7.7,0.447,0.496,1.8,2.2,0.783,0.4,3.4,3.8,4.8,1.5,0.2,2.8,5.7,14.4,100.0,111.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIA (3 Yrs),MIA (3 Yrs),MIA (3 Yrs),MIA (3 Yrs),,60.0,0.0,992.0,5.2,12.1,0.429,1.9,4.7,0.417,3.2,7.4,0.436,0.509,1.9,2.4,0.791,0.4,3.5,3.9,5.0,1.7,0.2,2.6,5.5,14.2,103.0,109.0,
NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),,4.0,0.0,106.0,7.4,17.7,0.417,1.5,6.9,0.214,5.9,10.8,0.545,0.458,1.0,1.5,0.667,0.5,3.0,3.4,3.4,0.0,0.5,3.9,7.4,17.2,84.0,122.0,
OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),,4.0,0.0,25.0,3.9,15.6,0.25,1.9,7.8,0.25,1.9,7.8,0.25,0.313,0.0,0.0,,0.0,1.9,1.9,1.9,0.0,1.9,3.9,7.8,9.7,58.0,120.0,
