"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2003-04,23,NOH,NBA,PF,71.0,1.0,930.0,0.474,0.478,0.0,0.474,0.713,0.519,0.351,0.009,108.0,104.0,0.0,101.0,95.0,100.0,116.0,5.0,1.2,1.3,
2004-05,24,NOH,NBA,SF,30.0,8.0,552.0,0.436,0.437,0.4,0.442,0.68,0.479,0.291,0.029,97.0,93.0,113.0,92.0,90.0,91.0,90.0,15.0,-13.9,-19.4,
2005-06,25,NOK,NBA,PF,74.0,74.0,2526.0,0.512,0.514,0.273,0.513,0.843,0.554,0.228,0.011,113.0,108.0,76.0,105.0,113.0,103.0,68.0,5.0,47.8,41.0,
2006-07,26,NOK,NBA,PF,52.0,52.0,1900.0,0.476,0.481,0.32,0.481,0.824,0.532,0.287,0.032,104.0,99.0,89.0,97.0,110.0,98.0,88.0,15.0,-24.2,-16.8,
2007-08,27,NOH,NBA,PF,76.0,76.0,2870.0,0.482,0.487,0.24,0.484,0.85,0.535,0.27,0.019,105.0,100.0,66.0,97.0,113.0,99.0,88.0,9.0,-34.2,-13.9,AS
2008-09,28,NOH,NBA,PF,76.0,76.0,2982.0,0.472,0.477,0.24,0.474,0.884,0.54,0.321,0.019,103.0,98.0,65.0,95.0,115.0,99.0,105.0,9.0,-65.5,-12.5,AS
2009-10,29,NOH,NBA,PF,81.0,81.0,2949.0,0.505,0.51,0.259,0.508,0.865,0.56,0.279,0.022,109.0,104.0,73.0,101.0,114.0,103.0,93.0,10.0,17.2,46.3,
2010-11,30,NOH,NBA,PF,70.0,70.0,2451.0,0.508,0.51,0.222,0.509,0.807,0.558,0.314,0.009,111.0,105.0,62.0,102.0,106.0,103.0,105.0,4.0,21.4,40.1,
2011-12,31,IND,NBA,PF,66.0,66.0,1925.0,0.487,0.491,0.222,0.489,0.807,0.531,0.246,0.013,109.0,103.0,64.0,100.0,107.0,101.0,89.0,6.0,2.2,5.5,
2012-13,32,IND,NBA,PF,73.0,73.0,2435.0,0.498,0.503,0.211,0.5,0.768,0.545,0.312,0.019,110.0,104.0,59.0,101.0,102.0,102.0,115.0,8.0,6.2,22.9,
2013-14,33,IND,NBA,PF,80.0,80.0,2472.0,0.488,0.491,0.267,0.49,0.789,0.533,0.267,0.016,107.0,101.0,74.0,98.0,104.0,98.0,94.0,6.0,-21.0,-17.2,
2014-15,34,IND,NBA,PF,66.0,66.0,1895.0,0.471,0.479,0.2,0.474,0.739,0.508,0.235,0.029,105.0,99.0,57.0,96.0,99.0,95.0,86.0,11.0,-30.3,-39.6,
2015-16,35,SAS,NBA,PF,78.0,19.0,1404.0,0.545,0.546,0.429,0.548,0.788,0.573,0.179,0.016,120.0,111.0,121.0,109.0,104.0,106.0,65.0,5.0,40.8,31.0,
2016-17,36,GSW,NBA,C,68.0,0.0,854.0,0.536,0.541,0.375,0.542,0.768,0.571,0.222,0.032,117.0,107.0,105.0,105.0,99.0,103.0,82.0,10.0,14.1,10.4,
2017-18,37,GSW,NBA,C,73.0,0.0,999.0,0.571,0.576,0.375,0.575,0.759,0.6,0.209,0.021,124.0,113.0,104.0,110.0,99.0,108.0,83.0,6.0,41.0,35.9,
15 Yrs,15 Yrs,15 Yrs,15 Yrs,,1034.0,742.0,29144.0,0.495,0.499,0.265,0.498,0.817,0.544,0.273,0.019,109.0,103.0,74.0,100.0,108.0,101.0,92.0,8.0,2.8,115.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
NOH (8 Yrs),NOH (8 Yrs),NOH (8 Yrs),NOH (8 Yrs),,530.0,438.0,17160.0,0.49,0.494,0.264,0.493,0.839,0.544,0.286,0.018,108.0,102.0,73.0,99.0,111.0,101.0,93.0,8.0,-50.2,66.1,
IND (4 Yrs),IND (4 Yrs),IND (4 Yrs),IND (4 Yrs),,285.0,285.0,8727.0,0.487,0.492,0.222,0.489,0.776,0.531,0.27,0.019,108.0,102.0,63.0,99.0,103.0,99.0,98.0,7.0,-42.9,-28.4,
GSW (2 Yrs),GSW (2 Yrs),GSW (2 Yrs),GSW (2 Yrs),,141.0,0.0,1853.0,0.557,0.562,0.375,0.562,0.763,0.588,0.214,0.025,121.0,111.0,104.0,108.0,99.0,106.0,83.0,8.0,55.1,46.3,
SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),,78.0,19.0,1404.0,0.545,0.546,0.429,0.548,0.788,0.573,0.179,0.016,120.0,111.0,121.0,109.0,104.0,106.0,65.0,5.0,40.8,31.0,
