Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2003-04,23,NOH,NBA,PF,7.0,0.0,111.0,7.4,13.9,0.536,0.0,0.0,,7.4,13.9,0.536,0.536,5.5,6.5,0.846,4.0,10.9,14.9,4.0,1.0,2.0,3.5,5.0,20.3,113.0,93.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08,27,NOH,NBA,PF,12.0,12.0,485.0,11.7,25.0,0.466,0.1,0.2,0.5,11.5,24.8,0.465,0.468,5.6,6.3,0.891,2.4,9.3,11.7,3.9,1.5,2.6,2.4,3.7,29.0,108.0,105.0,
2008-09,28,NOH,NBA,PF,5.0,5.0,178.0,9.6,24.0,0.4,0.0,0.0,,9.6,24.0,0.4,0.4,7.8,8.7,0.897,1.5,9.6,11.1,1.8,1.5,0.6,4.2,5.7,27.0,92.0,119.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12,31,IND,NBA,PF,11.0,11.0,416.0,8.7,19.4,0.446,0.0,0.0,,8.7,19.4,0.446,0.446,4.7,5.8,0.818,2.8,9.6,12.3,2.9,1.0,0.8,2.2,4.3,22.0,107.0,101.0,
2012-13,32,IND,NBA,PF,19.0,19.0,689.0,9.2,19.9,0.462,0.0,0.2,0.0,9.2,19.6,0.467,0.462,5.7,7.5,0.766,3.3,8.2,11.5,3.1,1.0,1.2,3.6,4.3,24.1,105.0,104.0,
2013-14,33,IND,NBA,PF,19.0,19.0,687.0,9.6,19.4,0.494,0.2,0.8,0.2,9.4,18.6,0.506,0.498,3.4,4.8,0.705,1.9,8.2,10.1,5.9,1.1,1.2,3.4,4.5,22.7,104.0,105.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,35,SAS,NBA,PF,10.0,0.0,176.0,7.4,16.3,0.455,0.9,1.8,0.5,6.5,14.5,0.449,0.482,1.5,2.7,0.556,3.9,7.1,11.0,3.9,1.8,2.1,2.1,5.6,17.2,105.0,101.0,
2016-17,36,GSW,NBA,C,17.0,0.0,221.0,7.4,12.8,0.576,0.2,0.4,0.5,7.1,12.3,0.579,0.585,1.5,1.9,0.778,1.5,8.4,10.0,7.8,1.5,2.8,2.2,5.6,16.5,124.0,103.0,
2017-18,37,GSW,NBA,C,18.0,0.0,175.0,7.7,12.8,0.6,0.3,0.6,0.5,7.4,12.2,0.605,0.611,1.1,1.1,1.0,3.1,7.4,10.5,9.1,1.7,2.8,2.8,6.5,16.8,127.0,102.0,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,118.0,66.0,3138.0,9.2,19.3,0.476,0.1,0.4,0.32,9.1,18.9,0.48,0.48,4.3,5.4,0.796,2.6,8.6,11.2,4.5,1.3,1.6,3.0,4.7,22.9,107.0,104.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND (3 Yrs),IND (3 Yrs),IND (3 Yrs),IND (3 Yrs),,49.0,49.0,1792.0,9.2,19.6,0.47,0.1,0.4,0.154,9.1,19.2,0.477,0.472,4.6,6.1,0.759,2.6,8.5,11.2,4.1,1.1,1.1,3.2,4.4,23.1,105.0,104.0,
NOH (3 Yrs),NOH (3 Yrs),NOH (3 Yrs),NOH (3 Yrs),,24.0,17.0,774.0,10.6,23.2,0.456,0.1,0.1,0.5,10.5,23.1,0.455,0.457,6.1,6.9,0.887,2.4,9.6,12.0,3.4,1.4,2.1,3.0,4.3,27.3,104.0,106.0,
GSW (2 Yrs),GSW (2 Yrs),GSW (2 Yrs),GSW (2 Yrs),,35.0,0.0,396.0,7.5,12.8,0.587,0.2,0.5,0.5,7.3,12.3,0.59,0.596,1.4,1.6,0.846,2.2,8.0,10.2,8.4,1.6,2.8,2.5,6.0,16.6,125.0,103.0,
SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),,10.0,0.0,176.0,7.4,16.3,0.455,0.9,1.8,0.5,6.5,14.5,0.449,0.482,1.5,2.7,0.556,3.9,7.1,11.0,3.9,1.8,2.1,2.1,5.6,17.2,105.0,101.0,
