"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2003-04,23.0,NOH,NBA,27:00,4.0,6.0,0.0,0.0,4.0,6.0,3.0,4.0,2.0,6.0,7.0,3.0,1.0,2.0,3.0,4.0,10.0,10.6
2007-08,27.0,NOH,NBA,46:24,16.0,25.0,1.0,1.0,16.0,25.0,7.0,8.0,4.0,11.0,14.0,5.0,2.0,5.0,4.0,4.0,38.0,38.1
2008-09,28.0,NOH,NBA,40:36,9.0,20.0,0.0,0.0,9.0,20.0,8.0,8.0,3.0,9.0,10.0,2.0,2.0,2.0,4.0,6.0,24.0,18.5
2011-12,31.0,IND,NBA,47:21,11.0,23.0,0.0,0.0,11.0,23.0,8.0,10.0,3.0,11.0,12.0,4.0,2.0,2.0,5.0,5.0,26.0,17.9
2012-13,32.0,IND,NBA,41:57,11.0,21.0,0.0,2.0,11.0,21.0,9.0,10.0,5.0,9.0,14.0,4.0,3.0,4.0,6.0,5.0,26.0,15.5
2013-14,33.0,IND,NBA,43:51,13.0,26.0,1.0,2.0,13.0,24.0,5.0,8.0,3.0,12.0,13.0,8.0,3.0,6.0,6.0,6.0,29.0,22.1
2015-16,35.0,SAS,NBA,25:22,4.0,10.0,1.0,3.0,4.0,9.0,2.0,3.0,4.0,5.0,7.0,2.0,3.0,1.0,2.0,5.0,11.0,14.8
2016-17,36.0,GSW,NBA,17:52,5.0,6.0,1.0,1.0,5.0,6.0,2.0,2.0,3.0,4.0,7.0,7.0,2.0,2.0,2.0,4.0,12.0,14.4
2017-18,37.0,GSW,NBA,18:14,4.0,7.0,1.0,1.0,4.0,7.0,4.0,4.0,2.0,6.0,7.0,5.0,2.0,3.0,2.0,3.0,10.0,11.2
Career,,,,47:21,16.0,26.0,1.0,3.0,16.0,25.0,9.0,10.0,5.0,12.0,14.0,8.0,3.0,6.0,6.0,6.0,38.0,38.1
,,,,,,,,,,,,,,,,,,,,,,
3 Seasons,,IND,NBA,47:21,13.0,26.0,1.0,2.0,13.0,24.0,9.0,10.0,5.0,12.0,14.0,8.0,3.0,6.0,6.0,6.0,29.0,22.1
3 Seasons,,NOH,NBA,46:24,16.0,25.0,1.0,1.0,16.0,25.0,8.0,8.0,4.0,11.0,14.0,5.0,2.0,5.0,4.0,6.0,38.0,38.1
2 Seasons,,GSW,NBA,18:14,5.0,7.0,1.0,1.0,5.0,7.0,4.0,4.0,3.0,6.0,7.0,7.0,2.0,3.0,2.0,4.0,12.0,14.4
1 Season,,SAS,NBA,25:22,4.0,10.0,1.0,3.0,4.0,9.0,2.0,3.0,4.0,5.0,7.0,2.0,3.0,1.0,2.0,5.0,11.0,14.8
