Season,Team,Lg,Salary
2020-21,Orlando Magic,NBA,"$2,193,480"
2021-22,Orlando Magic,NBA,"$2,303,040"
2022-23,Orlando Magic,NBA,"$2,412,840"
2022-23,Detroit Pistons,NBA,"$485,403"
2023-24,Washington Wizards,NBA,"$116,075"
2023-24,Miami Heat,NBA,(TW)
Career,(may be incomplete),,"$7,510,838"
