Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2020-21,19,2TM,NBA,SG,51.0,1.0,888.0,136.0,313.0,0.435,27.0,87.0,0.31,109.0,226.0,0.482,0.478,55.0,82.0,0.671,29.0,150.0,179.0,87.0,21.0,10.0,53.0,61.0,354.0,0.0,
2020-21,19,DEN,NBA,SG,25.0,0.0,233.0,25.0,60.0,0.417,5.0,18.0,0.278,20.0,42.0,0.476,0.458,9.0,12.0,0.75,10.0,40.0,50.0,14.0,5.0,2.0,11.0,22.0,64.0,0.0,
2020-21,19,ORL,NBA,SG,26.0,1.0,655.0,111.0,253.0,0.439,22.0,69.0,0.319,89.0,184.0,0.484,0.482,46.0,70.0,0.657,19.0,110.0,129.0,73.0,16.0,8.0,42.0,39.0,290.0,0.0,
2021-22,20,ORL,NBA,SG,64.0,14.0,1402.0,175.0,457.0,0.383,64.0,183.0,0.35,111.0,274.0,0.405,0.453,75.0,117.0,0.641,23.0,171.0,194.0,158.0,42.0,13.0,87.0,101.0,489.0,0.0,
2022-23,21,2TM,NBA,SG,47.0,3.0,750.0,102.0,237.0,0.43,41.0,116.0,0.353,61.0,121.0,0.504,0.517,57.0,76.0,0.75,18.0,69.0,87.0,54.0,27.0,9.0,42.0,51.0,302.0,0.0,
2022-23,21,ORL,NBA,SG,26.0,0.0,361.0,50.0,114.0,0.439,18.0,53.0,0.34,32.0,61.0,0.525,0.518,31.0,37.0,0.838,9.0,30.0,39.0,34.0,16.0,4.0,21.0,22.0,149.0,0.0,
2022-23,21,DET,NBA,SG,21.0,3.0,389.0,52.0,123.0,0.423,23.0,63.0,0.365,29.0,60.0,0.483,0.516,26.0,39.0,0.667,9.0,39.0,48.0,20.0,11.0,5.0,21.0,29.0,153.0,0.0,
2023-24,22,MIA,NBA,PG,8.0,2.0,76.0,4.0,14.0,0.286,1.0,8.0,0.125,3.0,6.0,0.5,0.321,1.0,2.0,0.5,2.0,4.0,6.0,8.0,0.0,0.0,3.0,8.0,10.0,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,170.0,20.0,3116.0,417.0,1021.0,0.408,133.0,394.0,0.338,284.0,627.0,0.453,0.474,188.0,277.0,0.679,72.0,394.0,466.0,307.0,90.0,32.0,185.0,221.0,1155.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,10.0,1503.0,201.0,492.0,0.408,64.0,190.0,0.338,137.0,302.0,0.453,0.474,91.0,134.0,0.679,35.0,190.0,225.0,148.0,43.0,15.0,89.0,107.0,557.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORL (3 Yrs),ORL (3 Yrs),ORL (3 Yrs),ORL (3 Yrs),,116.0,15.0,2418.0,336.0,824.0,0.408,104.0,305.0,0.341,232.0,519.0,0.447,0.471,152.0,224.0,0.679,51.0,311.0,362.0,265.0,74.0,25.0,150.0,162.0,928.0,0.0,
DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),,25.0,0.0,233.0,25.0,60.0,0.417,5.0,18.0,0.278,20.0,42.0,0.476,0.458,9.0,12.0,0.75,10.0,40.0,50.0,14.0,5.0,2.0,11.0,22.0,64.0,0.0,
DET (1 Yr),DET (1 Yr),DET (1 Yr),DET (1 Yr),,21.0,3.0,389.0,52.0,123.0,0.423,23.0,63.0,0.365,29.0,60.0,0.483,0.516,26.0,39.0,0.667,9.0,39.0,48.0,20.0,11.0,5.0,21.0,29.0,153.0,0.0,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,8.0,2.0,76.0,4.0,14.0,0.286,1.0,8.0,0.125,3.0,6.0,0.5,0.321,1.0,2.0,0.5,2.0,4.0,6.0,8.0,0.0,0.0,3.0,8.0,10.0,0.0,
