Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2020-21,24,PHO,NBA,SG,22,22,889,8.6,19.2,0.447,1.8,5.5,0.321,6.8,13.6,0.499,0.494,5.4,6.0,0.905,0.6,4.4,5.0,4.0,0.7,0.2,3.3,3.1,24.3,
2021-22,25,PHO,NBA,SG,10,10,366,7.8,17.2,0.451,2.8,6.4,0.431,5.0,10.8,0.464,0.531,4.6,5.2,0.887,1.0,3.7,4.7,4.3,0.5,0.4,3.1,2.5,22.9,
2022-23,26,PHO,NBA,SG,11,11,459,11.1,18.9,0.585,2.4,4.8,0.508,8.6,14.1,0.611,0.649,4.5,5.3,0.866,0.9,3.2,4.2,6.2,1.5,0.7,2.5,2.9,29.1,
2023-24,27,PHO,NBA,PG,4,4,166,6.9,14.1,0.492,1.5,4.3,0.35,5.4,9.8,0.556,0.546,8.5,8.9,0.951,0.2,2.6,2.8,5.2,1.5,0.2,2.4,3.9,23.9,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,47,47,1880,8.9,18.3,0.486,2.1,5.4,0.389,6.8,12.9,0.527,0.543,5.3,5.9,0.899,0.7,3.8,4.6,4.7,0.9,0.3,3.0,3.0,25.2,
