0
2009-10 NBA 2.7 (20th)
2010-11 NBA 5.7 (3rd)
2011-12 NBA 6.1 (5th)
2013-14 NBA 8.3 (2nd)
2014-15 NBA 3.2 (17th)
2017-18 NBA 4.5 (17th)
2021-22 NBA 4.4 (13th)
Active 3.7 (16th)
Career 3.7 (36th)
Career NBA 3.7 (36th)
Career Playoffs 2.2 (99th)
Career NBA Playoffs 2.2 (97th)
