Season,Team,Lg,Salary
2011-12,Los Angeles Lakers,NBA,"$473,604"
2012-13,Los Angeles Lakers,NBA,"$962,195"
2013-14,Philadelphia 76ers,NBA,"$1,046,269"
2014-15,Brooklyn Nets,NBA,"$702,756"
Career,(may be incomplete),,"$3,184,824"
