"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2000-01,22,MIA,NBA,PG,50.0,0.0,550.0,0.421,17.0,0.777,0.093,0.073,0.15,0.462,0.223,0.443,0.522,0.5,0.405,0.43,0.345,0.529,1.0,0.0,0.0,0.309,0.294,0.0,0.0,
2001-02,23,MIA,NBA,PG,64.0,3.0,1230.0,0.399,18.4,0.7,0.078,0.053,0.149,0.42,0.3,0.422,0.439,0.393,0.359,0.445,0.344,0.503,0.796,0.0,0.0,0.299,0.489,6.0,0.0,
2002-03,24,MIA,NBA,SG,55.0,7.0,1025.0,0.387,17.8,0.73,0.088,0.043,0.14,0.459,0.27,0.42,0.641,0.421,0.371,0.392,0.3,0.699,0.778,0.0,0.0,0.4,0.354,2.0,0.0,
2003-04,25,LAC,NBA,SG,60.0,10.0,1188.0,0.359,17.3,0.697,0.14,0.051,0.127,0.379,0.303,0.351,0.381,0.348,0.333,0.347,0.375,0.591,0.765,0.002,0.0,0.191,0.423,3.0,0.0,
2004-05,26,3TM,NBA,SG,68.0,7.0,891.0,0.451,19.0,0.735,0.082,0.055,0.096,0.503,0.265,0.45,0.467,0.4,0.514,0.44,0.454,0.57,0.886,0.0,0.0,0.392,0.632,1.0,0.0,
2004-05,26,CHA,NBA,SG,13.0,5.0,300.0,0.452,17.0,0.785,0.081,0.104,0.126,0.474,0.215,0.462,0.364,0.429,0.647,0.438,0.414,0.633,0.75,0.0,0.0,0.345,0.6,0.0,0.0,
2004-05,26,MIL,NBA,SG,5.0,0.0,41.0,0.353,21.3,0.647,0.0,0.0,0.0,0.647,0.353,0.182,,,,0.182,0.667,0.5,1.0,0.0,0.0,0.5,0.667,0.0,0.0,
2004-05,26,SAC,NBA,PG,50.0,2.0,550.0,0.458,18.7,0.71,0.089,0.028,0.084,0.509,0.29,0.461,0.526,0.333,0.389,0.468,0.452,0.529,0.929,0.0,0.0,0.403,0.64,1.0,0.0,
2005-06,27,PHO,NBA,PG,81.0,0.0,1421.0,0.422,20.0,0.584,0.075,0.026,0.037,0.445,0.416,0.445,0.491,0.2,0.393,0.456,0.389,0.609,0.886,0.0,0.0,0.237,0.373,2.0,0.0,6MOY-13
2006-07,28,NJN,NBA,SG,56.0,1.0,946.0,0.428,19.6,0.584,0.071,0.014,0.095,0.404,0.416,0.427,0.533,0.5,0.425,0.406,0.429,0.857,0.973,0.0,0.0,0.417,0.466,1.0,0.0,
2007-08,29,BOS,NBA,PG,78.0,2.0,1480.0,0.409,21.1,0.439,0.045,0.03,0.055,0.309,0.561,0.429,0.417,0.25,0.414,0.451,0.393,0.58,0.906,0.0,0.0,0.326,0.485,1.0,0.0,
2008-09,30,BOS,NBA,PG,81.0,0.0,1479.0,0.445,21.7,0.393,0.05,0.004,0.054,0.286,0.607,0.445,0.607,0.0,0.3,0.45,0.444,0.622,0.921,0.0,0.0,0.297,0.515,1.0,0.0,6MOY-13
2009-10,31,2TM,NBA,PG,68.0,0.0,1217.0,0.38,20.4,0.501,0.075,0.013,0.033,0.38,0.499,0.412,0.5,0.333,0.267,0.41,0.348,0.681,0.873,0.0,0.0,0.225,0.353,0.0,0.0,
2009-10,31,BOS,NBA,PG,50.0,0.0,846.0,0.401,21.2,0.481,0.056,0.016,0.031,0.379,0.519,0.419,0.5,0.4,0.4,0.41,0.383,0.8,0.922,0.0,0.0,0.251,0.357,0.0,0.0,
2009-10,31,NYK,NBA,SG,18.0,0.0,371.0,0.331,19.5,0.549,0.12,0.008,0.038,0.383,0.451,0.397,0.5,0.0,0.0,0.412,0.25,0.414,0.667,0.0,0.0,0.15,0.333,0.0,0.0,
2010-11,32,MIA,NBA,SG,56.0,1.0,978.0,0.399,21.4,0.455,0.034,0.019,0.056,0.346,0.545,0.411,0.455,0.833,0.333,0.396,0.389,0.817,0.897,0.0,0.0,0.303,0.453,0.0,0.0,
11 Yrs,11 Yrs,11 Yrs,11 Yrs,,717.0,31.0,12405.0,0.409,19.4,0.587,0.075,0.032,0.084,0.396,0.413,0.423,0.489,0.378,0.378,0.424,0.39,0.63,0.887,0.0,0.0,0.299,0.452,17.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,4.0,1419.0,0.409,19.4,0.587,0.075,0.032,0.084,0.396,0.413,0.423,0.489,0.378,0.378,0.424,0.39,0.63,0.887,0.0,0.0,0.299,0.452,2.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIA (4 Yrs),MIA (4 Yrs),MIA (4 Yrs),MIA (4 Yrs),,225.0,11.0,3783.0,0.399,18.7,0.67,0.074,0.046,0.127,0.423,0.33,0.424,0.526,0.465,0.369,0.418,0.349,0.612,0.853,0.0,0.0,0.325,0.418,8.0,0.0,
BOS (3 Yrs),BOS (3 Yrs),BOS (3 Yrs),BOS (3 Yrs),,209.0,2.0,3805.0,0.421,21.3,0.43,0.05,0.016,0.049,0.316,0.57,0.433,0.514,0.261,0.362,0.439,0.412,0.65,0.916,0.0,0.0,0.298,0.475,2.0,0.0,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,81.0,0.0,1421.0,0.422,20.0,0.584,0.075,0.026,0.037,0.445,0.416,0.445,0.491,0.2,0.393,0.456,0.389,0.609,0.886,0.0,0.0,0.237,0.373,2.0,0.0,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,60.0,10.0,1188.0,0.359,17.3,0.697,0.14,0.051,0.127,0.379,0.303,0.351,0.381,0.348,0.333,0.347,0.375,0.591,0.765,0.002,0.0,0.191,0.423,3.0,0.0,
NJN (1 Yr),NJN (1 Yr),NJN (1 Yr),NJN (1 Yr),,56.0,1.0,946.0,0.428,19.6,0.584,0.071,0.014,0.095,0.404,0.416,0.427,0.533,0.5,0.425,0.406,0.429,0.857,0.973,0.0,0.0,0.417,0.466,1.0,0.0,
SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),,50.0,2.0,550.0,0.458,18.7,0.71,0.089,0.028,0.084,0.509,0.29,0.461,0.526,0.333,0.389,0.468,0.452,0.529,0.929,0.0,0.0,0.403,0.64,1.0,0.0,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,18.0,0.0,371.0,0.331,19.5,0.549,0.12,0.008,0.038,0.383,0.451,0.397,0.5,0.0,0.0,0.412,0.25,0.414,0.667,0.0,0.0,0.15,0.333,0.0,0.0,
CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),,13.0,5.0,300.0,0.452,17.0,0.785,0.081,0.104,0.126,0.474,0.215,0.462,0.364,0.429,0.647,0.438,0.414,0.633,0.75,0.0,0.0,0.345,0.6,0.0,0.0,
