"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2009-10,24.0,CHI,NBA,43:05,9.0,14.0,0.0,0.0,9.0,14.0,8.0,10.0,11.0,13.0,16.0,4.0,3.0,5.0,6.0,6.0,22.0,22.0
2010-11,25.0,CHI,NBA,46:40,9.0,16.0,1.0,1.0,9.0,16.0,7.0,10.0,8.0,11.0,18.0,3.0,3.0,6.0,5.0,6.0,18.0,18.2
2011-12,26.0,CHI,NBA,30:30,8.0,12.0,0.0,0.0,8.0,12.0,5.0,6.0,8.0,10.0,13.0,4.0,2.0,5.0,4.0,6.0,19.0,18.4
2012-13,27.0,CHI,NBA,48:00,9.0,15.0,0.0,1.0,9.0,15.0,5.0,8.0,6.0,13.0,19.0,5.0,2.0,5.0,4.0,6.0,21.0,23.4
2013-14,28.0,CHI,NBA,46:01,12.0,23.0,0.0,1.0,12.0,23.0,8.0,10.0,7.0,10.0,15.0,5.0,2.0,5.0,6.0,6.0,26.0,25.2
2014-15,29.0,CHI,NBA,44:41,10.0,17.0,0.0,0.0,10.0,17.0,8.0,10.0,5.0,12.0,17.0,6.0,3.0,6.0,5.0,6.0,23.0,22.4
2015-16,30.0,CHI,NBA,44:49,8.0,13.0,0.0,1.0,8.0,13.0,6.0,7.0,7.0,10.0,14.0,7.0,4.0,6.0,4.0,6.0,18.0,20.8
2016-17,31.0,TOT,NBA,39:59,10.0,17.0,1.0,2.0,10.0,17.0,6.0,6.0,5.0,11.0,15.0,5.0,2.0,4.0,6.0,6.0,23.0,24.3
2016-17,31.0,CHI,NBA,39:59,10.0,15.0,1.0,2.0,10.0,15.0,6.0,6.0,5.0,11.0,15.0,5.0,2.0,4.0,6.0,6.0,23.0,24.3
2016-17,31.0,OKC,NBA,32:40,8.0,17.0,1.0,1.0,8.0,17.0,5.0,6.0,5.0,5.0,8.0,2.0,2.0,2.0,4.0,4.0,17.0,15.7
2017-18,32.0,MIN,NBA,43:11,11.0,16.0,1.0,2.0,11.0,16.0,8.0,10.0,7.0,11.0,14.0,4.0,4.0,3.0,4.0,6.0,28.0,25.9
2018-19,33.0,MIN,NBA,37:21,11.0,17.0,3.0,5.0,11.0,17.0,7.0,9.0,7.0,10.0,15.0,5.0,4.0,3.0,4.0,6.0,25.0,24.7
2019-20,34.0,NYK,NBA,31:24,9.0,13.0,1.0,3.0,9.0,13.0,7.0,8.0,6.0,7.0,10.0,4.0,4.0,3.0,3.0,5.0,19.0,19.5
2020-21,35.0,NYK,NBA,35:11,5.0,7.0,1.0,3.0,5.0,6.0,4.0,6.0,7.0,8.0,14.0,4.0,3.0,5.0,3.0,6.0,11.0,14.5
2021-22,36.0,NYK,NBA,31:26,5.0,8.0,2.0,5.0,5.0,7.0,4.0,4.0,4.0,7.0,9.0,3.0,2.0,4.0,4.0,6.0,13.0,13.5
2022-23,37.0,WAS,NBA,25:02,4.0,8.0,4.0,5.0,4.0,6.0,4.0,5.0,5.0,5.0,10.0,4.0,2.0,2.0,3.0,6.0,14.0,11.1
2023-24,38.0,TOT,NBA,22:16,4.0,6.0,1.0,2.0,4.0,6.0,2.0,2.0,2.0,4.0,5.0,3.0,1.0,3.0,1.0,4.0,8.0,9.0
2023-24,38.0,NYK,NBA,22:16,2.0,4.0,0.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,3.0,1.0,3.0,1.0,4.0,4.0,3.6
2023-24,38.0,DET,NBA,11:30,4.0,6.0,1.0,2.0,4.0,6.0,0.0,0.0,1.0,4.0,5.0,2.0,1.0,1.0,0.0,1.0,8.0,9.0
2024-25,39.0,CHO,NBA,21:37,4.0,6.0,1.0,2.0,4.0,6.0,2.0,4.0,6.0,8.0,12.0,3.0,1.0,3.0,3.0,4.0,10.0,8.7
