Season,Team,Lg,Salary
2001-02,New Jersey Nets,NBA,"$865,800"
2002-03,New Jersey Nets,NBA,"$930,720"
2003-04,New Jersey Nets,NBA,"$995,650"
Career,(may be incomplete),,"$2,792,170"
