Season,Team,Lg,Salary
2021-22,Brooklyn Nets,NBA,"$2,009,040"
2022-23,Brooklyn Nets,NBA,"$2,109,480"
2023-24,Brooklyn Nets,NBA,"$2,210,040"
2024-25,Brooklyn Nets,NBA,"$3,989,122"
Career,(may be incomplete),,"$10,317,682"
