"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2003-04,23.0,NYK,NBA,6:11,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.6
2004-05,24.0,DEN,NBA,28:32,4.0,7.0,2.0,5.0,3.0,4.0,2.0,2.0,1.0,3.0,4.0,2.0,2.0,1.0,0.0,4.0,12.0,10.8
2005-06,25.0,DEN,NBA,13:17,2.0,5.0,1.0,4.0,1.0,2.0,0.0,0.0,2.0,4.0,4.0,2.0,0.0,1.0,1.0,1.0,5.0,4.6
Career,,,,28:32,4.0,7.0,2.0,5.0,3.0,4.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,4.0,12.0,10.8
,,,,,,,,,,,,,,,,,,,,,,
2 Seasons,,DEN,NBA,28:32,4.0,7.0,2.0,5.0,3.0,4.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,4.0,12.0,10.8
1 Season,,NYK,NBA,6:11,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.6
