Season,Team,Lg,Salary
2000-01,Atlanta Hawks,NBA,"$2,107,200"
2001-02,Atlanta Hawks,NBA,"$2,265,240"
2002-03,Atlanta Hawks,NBA,"$2,423,280"
2004-05,Denver Nuggets,NBA,"$745,046"
2005-06,Denver Nuggets,NBA,"$835,810"
2006-07,Denver Nuggets,NBA,"$865,063"
2007-08,San Antonio Spurs,NBA,"$42,203"
Career,(may be incomplete),,"$9,283,842"
