Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2022-23,21,MIN,NBA,SG,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
2023-24,22,MIN,NBA,SG,6,0,3.0,0.5,1.2,0.429,0.2,0.7,0.25,0.3,0.5,0.667,0.5,0.0,0.0,0.0,0.3,0.3,0.3,0.2,0.0,0.2,0.5,1.2,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,7,0,2.9,0.4,1.0,0.429,0.1,0.6,0.25,0.3,0.4,0.667,0.5,0.0,0.0,0.0,0.3,0.3,0.3,0.1,0.0,0.3,0.4,1.0,
