Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2018-19,19,POR,NBA,SG,5,0,12,0.0,29.3,0.0,0.0,8.4,0.0,0.0,20.9,0.0,0.0,16.7,20.9,0.8,0.0,0.0,0.0,0.0,4.2,0.0,0.0,8.4,16.7,53,112,
2019-20,20,POR,NBA,SG,4,0,82,4.6,14.9,0.308,3.4,8.0,0.429,1.1,6.9,0.167,0.423,2.9,3.4,0.833,0.6,5.7,6.3,5.7,3.4,0.0,2.3,4.0,15.5,100,112,
2020-21,21,POR,NBA,SG,6,0,107,6.6,11.8,0.56,5.2,8.5,0.611,1.4,3.3,0.429,0.78,0.0,0.0,,1.4,6.1,7.6,2.4,0.9,0.5,0.5,2.8,18.4,154,125,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,15,0,201,5.4,14.2,0.379,4.1,8.3,0.5,1.2,5.9,0.208,0.526,2.2,2.7,0.818,1.0,5.6,6.6,3.7,2.2,0.2,1.2,3.7,17.1,115,118,
