"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2013-14,23,CHA,NBA,EC1,MIA,L (0-4),4.0,38.3,19.5,3.8,6.0,2.0,0.8,26.0,55.0,0.473,12.0,24.0,0.5,14.0,31.0,0.452,0.582,14.0,18.0,0.778,1.0,14.0,15.0,24.0,8.0,3.0,15.0,6.0,78.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,25,CHO,NBA,EC1,MIA,L (3-4),7.0,37.1,22.7,3.0,4.0,1.3,0.6,56.0,153.0,0.366,14.0,43.0,0.326,42.0,110.0,0.382,0.412,33.0,35.0,0.943,3.0,18.0,21.0,28.0,9.0,4.0,12.0,10.0,159.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-20,30,BOS,NBA,EC1,PHI,W (4-0),4.0,32.8,24.3,4.3,3.8,1.3,0.8,33.0,67.0,0.493,8.0,27.0,0.296,25.0,40.0,0.625,0.552,23.0,25.0,0.92,2.0,15.0,17.0,15.0,5.0,3.0,4.0,8.0,97.0,
2019-20,30,BOS,NBA,ECS,TOR,W (4-3),7.0,40.1,17.0,4.0,6.1,1.0,0.3,40.0,95.0,0.421,13.0,47.0,0.277,27.0,48.0,0.563,0.489,26.0,31.0,0.839,0.0,28.0,28.0,43.0,7.0,2.0,14.0,13.0,119.0,
2019-20,30,BOS,NBA,ECF,MIA,L (2-4),6.0,35.8,19.7,4.0,4.7,0.5,0.3,40.0,94.0,0.426,18.0,52.0,0.346,22.0,42.0,0.524,0.521,20.0,25.0,0.8,4.0,20.0,24.0,28.0,3.0,2.0,14.0,22.0,118.0,
2020-21,31,BOS,NBA,EC1,BRK,L (1-4),3.0,30.3,12.7,4.0,4.0,0.3,0.0,13.0,41.0,0.317,3.0,17.0,0.176,10.0,24.0,0.417,0.354,9.0,10.0,0.9,0.0,12.0,12.0,12.0,1.0,0.0,8.0,10.0,38.0,
4 Yrs (6 Series),4 Yrs (6 Series),4 Yrs (6 Series),4 Yrs (6 Series),4 Yrs (6 Series),4 Yrs (6 Series),2-4,31.0,36.5,19.6,3.8,4.8,1.1,0.5,208.0,505.0,0.412,68.0,210.0,0.324,140.0,295.0,0.475,0.479,125.0,144.0,0.868,10.0,107.0,117.0,150.0,33.0,14.0,67.0,69.0,609.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC1 (4 Series),EC1 (4 Series),EC1 (4 Series),EC1 (4 Series),EC1 (4 Series),EC1 (4 Series),1-3,18.0,35.3,20.7,3.6,4.4,1.3,0.6,128.0,316.0,0.405,37.0,111.0,0.333,91.0,205.0,0.444,0.464,79.0,88.0,0.898,6.0,59.0,65.0,79.0,23.0,10.0,39.0,34.0,372.0,
ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),1-0,7.0,40.1,17.0,4.0,6.1,1.0,0.3,40.0,95.0,0.421,13.0,47.0,0.277,27.0,48.0,0.563,0.489,26.0,31.0,0.839,0.0,28.0,28.0,43.0,7.0,2.0,14.0,13.0,119.0,
ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),0-1,6.0,35.8,19.7,4.0,4.7,0.5,0.3,40.0,94.0,0.426,18.0,52.0,0.346,22.0,42.0,0.524,0.521,20.0,25.0,0.8,4.0,20.0,24.0,28.0,3.0,2.0,14.0,22.0,118.0,
