"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2009-10,22,POR,NBA,PF,63.0,2.0,707.0,0.495,0.5,0.0,0.495,0.646,0.517,0.224,0.009,107.0,102.0,0.0,99.0,85.0,95.0,75.0,4.0,-2.3,-12.3,
2010-11,23,2TM,NBA,PF,78.0,18.0,1637.0,0.462,0.473,0.077,0.463,0.726,0.483,0.131,0.028,101.0,97.0,21.0,93.0,95.0,89.0,44.0,12.0,-33.4,-58.6,
2010-11,23,POR,NBA,PF,56.0,9.0,1108.0,0.433,0.439,0.0,0.433,0.711,0.457,0.155,0.014,94.0,90.0,0.0,87.0,93.0,84.0,52.0,6.0,-38.0,-52.5,
2010-11,23,CHA,NBA,PF,22.0,9.0,529.0,0.508,0.529,0.111,0.511,0.765,0.525,0.094,0.05,111.0,109.0,31.0,103.0,100.0,97.0,31.0,22.0,4.6,-6.1,
2011-12,24,MEM,NBA,PF,64.0,5.0,1124.0,0.516,0.52,0.0,0.516,0.652,0.538,0.247,0.007,115.0,109.0,0.0,106.0,87.0,102.0,90.0,3.0,16.1,6.9,
2012-13,25,MIN,NBA,PF,80.0,9.0,2010.0,0.468,0.472,0.0,0.468,0.65,0.485,0.154,0.009,103.0,98.0,0.0,94.0,86.0,91.0,57.0,4.0,-38.2,-70.9,
2013-14,26,MIN,NBA,PF,81.0,7.0,1635.0,0.464,0.468,0.0,0.464,0.567,0.474,0.132,0.01,102.0,96.0,0.0,93.0,75.0,88.0,46.0,4.0,-38.1,-72.5,
2014-15,27,NOP,NBA,PF,66.0,27.0,1652.0,0.457,0.468,0.1,0.459,0.617,0.473,0.139,0.029,102.0,96.0,29.0,93.0,82.0,88.0,51.0,11.0,-25.2,-44.3,
2015-16,28,NOP,NBA,SF,80.0,46.0,1971.0,0.451,0.55,0.316,0.518,0.695,0.54,0.199,0.422,100.0,112.0,89.0,103.0,92.0,100.0,72.0,148.0,13.0,-1.0,
2016-17,29,NOP,NBA,PF,66.0,35.0,1649.0,0.485,0.579,0.392,0.584,0.593,0.586,0.075,0.504,106.0,115.0,110.0,114.0,77.0,106.0,28.0,159.0,50.2,25.3,
2017-18,30,2TM,NBA,SF,73.0,25.0,1562.0,0.451,0.541,0.345,0.53,0.596,0.539,0.143,0.462,98.0,106.0,95.0,102.0,78.0,97.0,57.0,137.0,6.6,-13.3,
2017-18,30,NOP,NBA,SF,51.0,24.0,1115.0,0.44,0.547,0.324,0.518,0.556,0.525,0.16,0.48,96.0,107.0,90.0,99.0,72.0,94.0,64.0,142.0,-1.5,-14.9,
2017-18,30,BRK,NBA,SF,22.0,1.0,447.0,0.468,0.532,0.383,0.55,0.688,0.561,0.115,0.432,102.0,104.0,106.0,106.0,90.0,101.0,46.0,128.0,8.1,1.6,
2018-19,31,SAS,NBA,PF,64.0,21.0,928.0,0.475,0.484,0.462,0.57,0.778,0.585,0.114,0.411,103.0,93.0,130.0,109.0,101.0,104.0,44.0,115.0,14.4,8.3,
10 Yrs,10 Yrs,10 Yrs,10 Yrs,,715.0,195.0,14875.0,0.469,0.494,0.345,0.498,0.649,0.513,0.152,0.166,103.0,101.0,97.0,99.0,86.0,95.0,55.0,54.0,-36.9,-232.4,
