"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2009-10,22,POR,NBA,PF,63.0,2.0,707.0,0.495,13.1,0.991,0.252,0.056,0.159,0.523,0.009,0.5,0.63,0.583,0.294,0.491,0.0,0.868,,0.037,7.0,0.0,,2.0,0.0,
2010-11,23,2TM,NBA,PF,78.0,18.0,1637.0,0.462,13.1,0.972,0.225,0.123,0.142,0.483,0.028,0.473,0.66,0.345,0.388,0.443,0.077,0.843,1.0,0.047,22.0,0.462,0.167,2.0,0.0,
2010-11,23,POR,NBA,PF,56.0,9.0,1108.0,0.433,12.3,0.986,0.244,0.131,0.151,0.46,0.014,0.439,0.62,0.263,0.386,0.41,0.0,0.857,,0.052,15.0,0.5,0.0,1.0,0.0,
2010-11,23,CHA,NBA,PF,22.0,9.0,529.0,0.508,13.9,0.95,0.193,0.11,0.127,0.519,0.05,0.529,0.743,0.5,0.391,0.489,0.111,0.824,1.0,0.039,7.0,0.444,0.25,1.0,0.0,
2011-12,24,MEM,NBA,PF,64.0,5.0,1124.0,0.516,10.2,0.993,0.38,0.111,0.151,0.351,0.007,0.52,0.792,0.387,0.357,0.337,0.0,0.715,,0.079,20.0,0.0,,1.0,0.0,
2012-13,25,MIN,NBA,PF,80.0,9.0,2010.0,0.468,13.1,0.991,0.238,0.094,0.122,0.537,0.009,0.472,0.694,0.397,0.439,0.394,0.0,0.847,,0.067,39.0,0.0,,1.0,0.0,
2013-14,26,MIN,NBA,PF,81.0,7.0,1635.0,0.464,13.9,0.99,0.226,0.075,0.108,0.582,0.01,0.468,0.704,0.421,0.436,0.392,0.0,0.847,,0.057,26.0,0.0,,2.0,0.0,
2014-15,27,NOP,NBA,PF,66.0,27.0,1652.0,0.457,13.3,0.971,0.245,0.094,0.071,0.56,0.029,0.468,0.663,0.281,0.375,0.426,0.1,0.929,1.0,0.035,12.0,0.3,0.0,1.0,0.0,
2015-16,28,NOP,NBA,SF,80.0,46.0,1971.0,0.451,14.5,0.578,0.296,0.083,0.039,0.163,0.422,0.55,0.705,0.235,0.5,0.433,0.316,0.855,1.0,0.066,24.0,0.615,0.336,2.0,0.0,
2016-17,29,NOP,NBA,PF,66.0,35.0,1649.0,0.485,15.4,0.496,0.284,0.084,0.028,0.1,0.504,0.579,0.676,0.467,0.3,0.472,0.392,0.777,1.0,0.092,32.0,0.691,0.4,0.0,0.0,
2017-18,30,2TM,NBA,SF,73.0,25.0,1562.0,0.451,13.0,0.538,0.332,0.115,0.041,0.049,0.462,0.541,0.645,0.333,0.267,0.556,0.345,0.849,0.983,0.052,15.0,0.661,0.369,0.0,0.0,
2017-18,30,NOP,NBA,SF,51.0,24.0,1115.0,0.44,13.3,0.52,0.347,0.08,0.049,0.044,0.48,0.547,0.615,0.389,0.182,0.7,0.324,0.875,0.971,0.049,8.0,0.676,0.356,0.0,0.0,
2017-18,30,BRK,NBA,SF,22.0,1.0,447.0,0.468,12.7,0.568,0.309,0.173,0.029,0.058,0.432,0.532,0.698,0.292,0.5,0.375,0.383,0.81,1.0,0.058,7.0,0.633,0.395,0.0,0.0,
2018-19,31,SAS,NBA,PF,64.0,21.0,928.0,0.475,13.7,0.589,0.291,0.152,0.063,0.082,0.411,0.484,0.63,0.375,0.6,0.077,0.462,0.578,0.967,0.063,8.0,0.631,0.415,1.0,0.0,
10 Yrs,10 Yrs,10 Yrs,10 Yrs,,715.0,195.0,14875.0,0.469,13.3,0.834,0.269,0.096,0.094,0.375,0.166,0.494,0.687,0.368,0.397,0.413,0.345,0.832,0.991,0.06,205.0,0.628,0.369,12.0,0.0,
