"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2019-20,20.0,DAL,NBA,45:45,18.0,31.0,4.0,10.0,14.0,21.0,14.0,15.0,2.0,16.0,17.0,13.0,3.0,1.0,11.0,5.0,43.0,37.6
2020-21,21.0,DAL,NBA,44:52,17.0,37.0,7.0,13.0,12.0,25.0,7.0,13.0,2.0,9.0,10.0,14.0,4.0,2.0,7.0,3.0,46.0,34.9
2021-22,22.0,DAL,NBA,44:23,15.0,30.0,6.0,13.0,11.0,19.0,14.0,17.0,3.0,14.0,14.0,11.0,4.0,2.0,7.0,5.0,45.0,37.5
2023-24,24.0,DAL,NBA,45:44,14.0,27.0,6.0,14.0,12.0,20.0,10.0,12.0,4.0,13.0,15.0,13.0,5.0,1.0,8.0,6.0,36.0,30.1
2024-25,25.0,LAL,NBA,45:49,13.0,28.0,5.0,12.0,8.0,16.0,12.0,15.0,1.0,11.0,12.0,9.0,2.0,1.0,5.0,4.0,38.0,26.4
Career,,,,45:49,18.0,37.0,7.0,14.0,14.0,25.0,14.0,17.0,4.0,16.0,17.0,14.0,5.0,2.0,11.0,6.0,46.0,37.6
,,,,,,,,,,,,,,,,,,,,,,
4 Seasons,,DAL,NBA,45:45,18.0,37.0,7.0,14.0,14.0,25.0,14.0,17.0,4.0,16.0,17.0,14.0,5.0,2.0,11.0,6.0,46.0,37.6
1 Season,,LAL,NBA,45:49,13.0,28.0,5.0,12.0,8.0,16.0,12.0,15.0,1.0,11.0,12.0,9.0,2.0,1.0,5.0,4.0,38.0,26.4
