"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2015-16,22,TOR,NBA,SG,18.0,3.0,206.0,0.386,0.455,0.269,0.436,0.875,0.462,0.114,0.371,85.0,93.0,76.0,87.0,116.0,85.0,41.0,130.0,
2016-17,23,TOR,NBA,SG,9.0,5.0,227.0,0.427,0.417,0.441,0.518,0.833,0.567,0.293,0.415,93.0,83.0,123.0,101.0,108.0,103.0,108.0,131.0,
2017-18,24,TOR,NBA,SG,6.0,0.0,40.0,0.286,0.429,0.143,0.321,0.75,0.381,0.286,0.5,62.0,84.0,39.0,62.0,98.0,68.0,113.0,148.0,
2018-19,25,TOR,NBA,SG,23.0,0.0,366.0,0.444,0.5,0.387,0.54,0.737,0.558,0.151,0.492,97.0,96.0,109.0,103.0,96.0,100.0,58.0,137.0,
2019-20,26,TOR,NBA,SG,11.0,0.0,273.0,0.49,0.558,0.423,0.596,0.793,0.629,0.279,0.5,107.0,106.0,118.0,113.0,103.0,111.0,107.0,130.0,
2020-21,27,POR,NBA,SF,6.0,6.0,216.0,0.5,0.56,0.385,0.566,0.889,0.608,0.237,0.342,107.0,106.0,105.0,105.0,114.0,106.0,96.0,87.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2022-23,29,LAC,NBA,SG,5.0,3.0,167.0,0.474,0.523,0.406,0.559,0.774,0.608,0.408,0.421,100.0,95.0,113.0,103.0,99.0,105.0,153.0,109.0,
2023-24,30,LAC,NBA,SG,6.0,0.0,179.0,0.426,0.406,0.448,0.533,0.8,0.57,0.246,0.475,90.0,75.0,123.0,97.0,102.0,98.0,101.0,120.0,
2024-25,31,LAC,NBA,SG,7.0,7.0,238.0,0.472,0.571,0.35,0.551,0.778,0.578,0.202,0.449,101.0,105.0,97.0,101.0,100.0,100.0,83.0,107.0,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,91.0,24.0,1912.0,0.451,0.503,0.386,0.537,0.801,0.572,0.238,0.441,97.0,96.0,108.0,101.0,103.0,101.0,92.0,121.0,
,,,,,,,,,,,,,,,,,,,,,,,,
TOR (5 Yrs),TOR (5 Yrs),TOR (5 Yrs),TOR (5 Yrs),,67.0,8.0,1112.0,0.437,0.484,0.381,0.524,0.798,0.557,0.212,0.457,95.0,95.0,107.0,101.0,104.0,100.0,80.0,133.0,
LAC (3 Yrs),LAC (3 Yrs),LAC (3 Yrs),LAC (3 Yrs),,18.0,10.0,584.0,0.46,0.512,0.396,0.549,0.781,0.586,0.283,0.447,97.0,94.0,109.0,101.0,100.0,101.0,111.0,111.0,
POR (1 Yr),POR (1 Yr),POR (1 Yr),POR (1 Yr),,6.0,6.0,216.0,0.5,0.56,0.385,0.566,0.889,0.608,0.237,0.342,107.0,106.0,105.0,105.0,114.0,106.0,96.0,87.0,
