Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2015-16,19,PHO,NBA,SG,76,51,2108,6.3,14.8,0.423,1.7,4.9,0.343,4.6,9.9,0.464,0.48,3.7,4.4,0.84,0.5,2.7,3.2,3.4,0.8,0.3,2.7,3.8,17.9,ROY-4
2016-17,20,PHO,NBA,SG,78,78,2730,8.0,18.9,0.423,1.9,5.3,0.363,6.1,13.5,0.447,0.475,4.8,5.8,0.832,0.6,2.7,3.3,3.5,0.9,0.3,3.2,3.2,22.8,
2017-18,21,PHO,NBA,SG,54,54,1865,8.8,20.3,0.432,2.8,7.4,0.383,5.9,12.9,0.46,0.501,5.6,6.4,0.878,0.5,4.2,4.7,4.9,0.9,0.3,3.7,3.2,26.0,
2018-19,22,PHO,NBA,SG,64,64,2242,9.4,20.2,0.467,2.2,6.6,0.326,7.2,13.5,0.536,0.521,6.3,7.3,0.866,0.6,3.6,4.3,7.0,0.9,0.2,4.2,3.2,27.3,
2019-20,23,PHO,NBA,SG,70,70,2512,9.0,18.4,0.489,2.0,5.7,0.354,7.0,12.7,0.549,0.544,6.7,7.3,0.919,0.4,3.8,4.3,6.5,0.7,0.3,3.8,3.1,26.7,AS
2020-21,24,PHO,NBA,SG,67,67,2270,9.9,20.4,0.484,2.0,5.9,0.34,7.9,14.5,0.543,0.533,5.4,6.2,0.867,0.5,3.9,4.5,4.6,0.8,0.3,3.3,2.9,27.2,AS
2021-22,25,PHO,NBA,SG,68,68,2345,10.2,21.8,0.466,2.8,7.3,0.383,7.4,14.5,0.508,0.53,4.8,5.6,0.868,0.7,4.6,5.3,5.1,1.2,0.4,2.5,2.8,28.0,"MVP-4,AS,NBA1"
2022-23,26,PHO,NBA,SG,53,53,1835,10.3,20.9,0.494,2.2,6.2,0.351,8.2,14.7,0.554,0.546,6.0,7.0,0.855,0.9,3.8,4.7,5.7,1.0,0.4,2.8,3.1,28.9,
2023-24,27,PHO,NBA,PG,68,68,2447,9.4,19.2,0.492,2.2,6.1,0.364,7.2,13.0,0.552,0.55,6.0,6.7,0.886,0.8,3.7,4.5,6.9,0.9,0.4,2.6,3.0,27.1,"AS,NBA3"
2024-25,28,PHO,NBA,SG,75,75,2795,8.4,18.3,0.461,2.4,7.1,0.332,6.1,11.2,0.542,0.525,5.6,6.2,0.894,1.0,2.9,3.9,6.8,0.9,0.2,2.8,2.6,24.8,
2025-26,29,PHO,NBA,SG,15,15,530,9.7,19.7,0.493,2.0,5.7,0.345,7.7,14.0,0.553,0.543,6.9,7.7,0.903,1.1,3.2,4.3,7.0,1.0,0.3,3.9,2.9,28.3,
11 Yrs,11 Yrs,11 Yrs,11 Yrs,,688,663,23679,9.0,19.3,0.465,2.2,6.2,0.354,6.7,13.0,0.518,0.522,5.5,6.3,0.874,0.7,3.6,4.2,5.5,0.9,0.3,3.2,3.1,25.6,
