0
2017-18 NBA .878 (13th)
2019-20 NBA .919 (2nd)
2021-22 NBA .868 (19th)
2023-24 NBA .886 (10th)
2024-25 NBA .894 (7th)
2025-26 NBA .903 (17th)
Active .874 (8th)
Career .874 (25th)
Career NBA .874 (25th)
Career Playoffs .899 (10th)
Career NBA Playoffs .899 (10th)
