Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2019-20,22,DET,NBA,PG,10.0,0.0,53.0,4.6,18.6,0.25,1.9,9.3,0.2,2.8,9.3,0.3,0.3,0.0,0.0,0.0,3.7,3.7,7.4,0.9,0.0,1.9,5.6,11.1,76.0,117.0,
2020-21,23,ORL,NBA,PG,14.0,0.0,196.0,5.7,13.4,0.426,2.5,7.9,0.313,3.2,5.5,0.591,0.519,0.0,0.0,1.0,5.0,6.0,4.5,0.5,0.0,0.7,2.7,13.9,113.0,119.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,24.0,0.0,249.0,5.5,14.5,0.378,2.4,8.2,0.286,3.1,6.3,0.5,0.459,0.0,0.0,0.8,4.7,5.5,5.1,0.6,0.0,1.0,3.3,13.3,102.0,119.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),,14.0,0.0,196.0,5.7,13.4,0.426,2.5,7.9,0.313,3.2,5.5,0.591,0.519,0.0,0.0,1.0,5.0,6.0,4.5,0.5,0.0,0.7,2.7,13.9,113.0,119.0,
DET (1 Yr),DET (1 Yr),DET (1 Yr),DET (1 Yr),,10.0,0.0,53.0,4.6,18.6,0.25,1.9,9.3,0.2,2.8,9.3,0.3,0.3,0.0,0.0,0.0,3.7,3.7,7.4,0.9,0.0,1.9,5.6,11.1,76.0,117.0,
