Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2016-17,20,DET,NBA,PF,19.0,2.0,146.0,7.5,0.444,0.547,0.125,5.8,25.6,15.3,7.2,0.3,0.6,17.2,24.7,-0.4,0.2,-0.2,-0.071,-4.1,-1.8,-5.9,-0.1,
2017-18,21,DET,NBA,PF,38.0,0.0,329.0,10.5,0.476,0.411,0.199,3.3,24.3,13.6,9.4,0.8,0.0,10.2,23.8,-0.2,0.4,0.1,0.02,-2.6,-1.9,-4.4,-0.2,
2018-19,22,2TM,NBA,PF,19.0,0.0,259.0,13.1,0.538,0.4,0.263,2.0,25.5,13.4,9.6,1.3,0.7,7.8,19.0,0.2,0.2,0.4,0.077,-1.0,-0.5,-1.5,0.0,
2018-19,22,DET,NBA,PF,2.0,0.0,25.0,14.8,0.551,0.4,0.2,0.0,40.9,19.7,6.2,0.0,0.0,0.0,18.8,0.0,0.0,0.1,0.149,2.1,0.2,2.2,0.0,
2018-19,22,NYK,NBA,PF,17.0,0.0,234.0,12.9,0.536,0.4,0.271,2.2,23.8,12.7,10.0,1.4,0.7,8.6,19.0,0.1,0.2,0.3,0.07,-1.4,-0.5,-1.9,0.0,
2019-20,23,BRK,NBA,C,5.0,0.0,15.0,-1.3,0.143,0.571,0.0,14.1,27.0,20.7,8.7,0.0,0.0,0.0,19.5,-0.1,0.0,-0.1,-0.183,-7.5,-3.4,-10.9,0.0,
2020-21,24,TOR,NBA,PF,2.0,0.0,38.0,12.8,0.476,0.643,0.286,8.4,27.0,17.4,18.9,0.0,0.0,0.0,17.9,0.1,0.0,0.1,0.127,-1.7,-0.1,-1.8,0.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,83.0,2.0,787.0,10.7,0.482,0.448,0.202,3.8,25.1,14.2,9.5,0.8,0.3,10.4,22.0,-0.4,0.8,0.4,0.023,-2.4,-1.3,-3.7,-0.3,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,2.0,778.0,10.7,0.482,0.448,0.202,3.8,25.1,14.2,9.5,0.8,0.3,10.4,22.0,-0.4,0.8,0.4,0.023,-2.4,-1.3,-3.7,-0.3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DET (3 Yrs),DET (3 Yrs),DET (3 Yrs),DET (3 Yrs),,59.0,2.0,500.0,9.9,0.47,0.45,0.177,3.8,25.5,14.4,8.6,0.6,0.2,11.9,23.8,-0.5,0.5,0.0,0.0,-2.8,-1.7,-4.5,-0.3,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,17.0,0.0,234.0,12.9,0.536,0.4,0.271,2.2,23.8,12.7,10.0,1.4,0.7,8.6,19.0,0.1,0.2,0.3,0.07,-1.4,-0.5,-1.9,0.0,
BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),,5.0,0.0,15.0,-1.3,0.143,0.571,0.0,14.1,27.0,20.7,8.7,0.0,0.0,0.0,19.5,-0.1,0.0,-0.1,-0.183,-7.5,-3.4,-10.9,0.0,
TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),,2.0,0.0,38.0,12.8,0.476,0.643,0.286,8.4,27.0,17.4,18.9,0.0,0.0,0.0,17.9,0.1,0.0,0.1,0.127,-1.7,-0.1,-1.8,0.0,
