Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2007-08,23,HOU,NBA,PG,6.0,0.0,50.0,8.0,25.0,0.32,0.0,10.0,0.0,8.0,15.0,0.533,0.32,9.0,11.0,0.818,0.0,6.0,6.0,3.0,0.0,0.0,3.0,11.0,25.0,0.0,
2008-09,24,HOU,NBA,PG,13.0,13.0,444.0,77.0,170.0,0.453,27.0,64.0,0.422,50.0,106.0,0.472,0.532,37.0,46.0,0.804,4.0,30.0,34.0,44.0,5.0,3.0,29.0,29.0,218.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,28,HOU,NBA,PG,6.0,0.0,67.0,13.0,34.0,0.382,1.0,9.0,0.111,12.0,25.0,0.48,0.397,3.0,5.0,0.6,3.0,6.0,9.0,11.0,1.0,1.0,6.0,3.0,30.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,30,CHI,NBA,PG,12.0,0.0,132.0,21.0,61.0,0.344,8.0,26.0,0.308,13.0,35.0,0.371,0.41,4.0,7.0,0.571,3.0,15.0,18.0,11.0,3.0,1.0,9.0,16.0,54.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,32,IND,NBA,PG,1.0,0.0,7.0,2.0,3.0,0.667,1.0,2.0,0.5,1.0,1.0,1.0,0.833,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,
2017-18,33,MIN,NBA,PG,2.0,0.0,3.0,2.0,3.0,0.667,0.0,1.0,0.0,2.0,2.0,1.0,0.667,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,40.0,13.0,703.0,123.0,296.0,0.416,37.0,112.0,0.33,86.0,184.0,0.467,0.478,53.0,71.0,0.746,10.0,58.0,68.0,70.0,9.0,5.0,48.0,59.0,336.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,27.0,1441.0,252.0,607.0,0.416,76.0,230.0,0.33,176.0,377.0,0.467,0.478,109.0,146.0,0.746,21.0,119.0,139.0,144.0,18.0,10.0,98.0,121.0,689.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOU (3 Yrs),HOU (3 Yrs),HOU (3 Yrs),HOU (3 Yrs),,25.0,13.0,561.0,98.0,229.0,0.428,28.0,83.0,0.337,70.0,146.0,0.479,0.489,49.0,62.0,0.79,7.0,42.0,49.0,58.0,6.0,4.0,38.0,43.0,273.0,0.0,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,12.0,0.0,132.0,21.0,61.0,0.344,8.0,26.0,0.308,13.0,35.0,0.371,0.41,4.0,7.0,0.571,3.0,15.0,18.0,11.0,3.0,1.0,9.0,16.0,54.0,0.0,
MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),,2.0,0.0,3.0,2.0,3.0,0.667,0.0,1.0,0.0,2.0,2.0,1.0,0.667,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,
IND (1 Yr),IND (1 Yr),IND (1 Yr),IND (1 Yr),,1.0,0.0,7.0,2.0,3.0,0.667,1.0,2.0,0.5,1.0,1.0,1.0,0.833,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,
