Season,Team,Lg,Salary
2014-15,Philadelphia 76ers,NBA,"$507,336"
2015-16,Indiana Pacers,NBA,"$845,000"
2016-17,Indiana Pacers,NBA,"$1,050,500"
2017-18,Indiana Pacers,NBA,"$1,524,305"
2018-19,Detroit Pistons,NBA,"$4,075,000"
2019-20,Philadelphia 76ers,NBA,"$1,882,867"
2020-21,Sacramento Kings,NBA,"$930,930"
Career,(may be incomplete),,"$10,815,938"
