"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2016-17,21,UTA,NBA,PF,2.0,0.0,10.0,0.0,0.0,0.0,100.0,0.0,27.8,33.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,23,DEN,NBA,PF,3.0,0.0,8.0,0.0,0.0,0.0,47.0,53.0,59.6,58.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2022-23,27,SAC,NBA,PF,7.0,0.0,118.0,0.0,0.0,0.0,70.0,30.0,7.8,15.6,2.0,0.0,5.0,1.0,3.0,2.0,12.0,1.0,1.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,12.0,0.0,136.0,0.0,0.0,0.0,71.0,29.0,12.3,19.4,2.0,1.0,6.0,1.0,3.0,2.0,20.0,1.0,1.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,0.0,929.0,0.0,0.0,0.0,71.0,29.0,12.3,19.4,14.0,7.0,41.0,7.0,21.0,14.0,137.0,7.0,7.0,
,,,,,,,,,,,,,,,,,,,,,,,,
SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),,7.0,0.0,118.0,0.0,0.0,0.0,70.0,30.0,7.8,15.6,2.0,0.0,5.0,1.0,3.0,2.0,12.0,1.0,1.0,
DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),,3.0,0.0,8.0,0.0,0.0,0.0,47.0,53.0,59.6,58.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,
UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),,2.0,0.0,10.0,0.0,0.0,0.0,100.0,0.0,27.8,33.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,
