Season,Team,Lg,Salary
2006-07,Atlanta Hawks,NBA,"$2,952,840"
2007-08,Sacramento Kings,NBA,"$3,174,240"
2008-09,Minnesota Timberwolves,NBA,"$3,395,760"
2009-10,Boston Celtics,NBA,"$825,497"
2010-11,New York Knicks,NBA,"$915,852"
2011-12,New Jersey Nets,NBA,"$992,680"
Career,(may be incomplete),,"$12,256,869"
