Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2002-03,23,PHI,NBA,PG,64.0,1.0,504.0,5.0,12.1,0.414,1.0,3.2,0.323,4.0,8.9,0.447,0.457,2.7,3.6,0.743,1.7,4.5,6.1,4.9,1.8,0.6,3.0,5.5,13.7,99.0,105.0,
2003-04,24,PHI,NBA,SG,77.0,24.0,1603.0,5.5,14.2,0.387,1.7,5.0,0.34,3.8,9.1,0.413,0.447,2.4,3.1,0.772,1.3,5.4,6.7,4.6,2.1,0.5,2.6,4.1,15.1,98.0,103.0,
2004-05,25,PHI,NBA,SG,58.0,8.0,993.0,4.3,10.7,0.405,1.6,4.6,0.341,2.7,6.1,0.454,0.479,1.8,2.4,0.729,0.6,5.5,6.2,5.8,2.0,0.7,2.6,4.7,12.0,100.0,105.0,
2005-06,26,PHI,NBA,SG,82.0,24.0,2059.0,5.5,13.1,0.42,0.7,2.2,0.299,4.9,10.9,0.445,0.445,3.9,5.0,0.775,1.2,4.3,5.5,5.6,1.8,0.3,3.1,4.5,15.6,100.0,110.0,
2006-07,27,SAC,NBA,SG,79.0,19.0,2135.0,5.6,12.3,0.456,0.9,2.7,0.357,4.6,9.6,0.484,0.495,3.8,4.8,0.779,1.1,5.1,6.3,6.0,1.7,0.6,2.8,4.2,15.9,108.0,109.0,
2007-08,28,SAC,NBA,SG,81.0,41.0,2517.0,7.7,16.1,0.477,0.8,2.4,0.325,6.9,13.7,0.504,0.501,4.3,5.2,0.823,1.5,5.5,7.0,4.2,1.9,0.6,3.4,3.4,20.4,106.0,110.0,
2008-09,29,2TM,NBA,SF,79.0,74.0,2959.0,8.9,18.9,0.472,2.2,5.2,0.417,6.7,13.7,0.493,0.53,5.0,6.0,0.83,1.0,4.7,5.8,4.3,1.4,0.4,2.9,3.1,25.0,113.0,115.0,
2008-09,29,SAC,NBA,SF,53.0,53.0,1980.0,9.0,19.1,0.472,2.0,4.7,0.418,7.0,14.4,0.489,0.524,4.9,6.0,0.823,1.1,4.6,5.7,5.0,1.5,0.2,3.1,3.1,25.0,111.0,116.0,
2008-09,29,CHI,NBA,SF,26.0,21.0,979.0,8.7,18.4,0.473,2.6,6.2,0.415,6.1,12.2,0.502,0.543,5.1,6.1,0.843,0.8,5.1,5.9,2.8,1.3,0.8,2.3,3.2,25.1,117.0,111.0,
2009-10,30,2TM,NBA,SG,81.0,56.0,2824.0,8.0,18.2,0.441,2.2,5.7,0.382,5.9,12.5,0.468,0.501,4.6,5.6,0.83,0.6,4.3,5.0,4.1,1.8,0.5,2.3,3.0,22.9,110.0,106.0,
2009-10,30,CHI,NBA,SG,51.0,28.0,1695.0,7.0,16.7,0.42,2.2,5.8,0.38,4.8,10.8,0.441,0.486,3.5,4.5,0.789,0.5,4.7,5.3,3.8,2.0,0.7,2.1,3.1,19.7,106.0,106.0,
2009-10,30,MIL,NBA,SG,30.0,28.0,1129.0,9.6,20.5,0.467,2.1,5.4,0.385,7.5,15.1,0.497,0.518,6.4,7.3,0.867,0.8,3.7,4.5,4.5,1.6,0.2,2.5,3.0,27.6,116.0,106.0,
2010-11,31,MIL,NBA,SG,73.0,70.0,2554.0,7.8,18.8,0.415,1.7,4.6,0.379,6.1,14.2,0.427,0.462,4.1,5.0,0.813,0.6,5.0,5.6,5.3,1.5,0.6,2.9,3.3,21.4,101.0,105.0,
2011-12,32,SAC,NBA,SF,46.0,32.0,1250.0,5.7,14.0,0.409,1.3,4.5,0.295,4.4,9.4,0.464,0.457,1.2,1.8,0.644,0.8,4.6,5.4,3.8,1.5,0.3,1.8,3.1,14.0,99.0,112.0,
2012-13,33,SAC,NBA,SF,76.0,72.0,2278.0,5.5,13.8,0.399,2.2,6.0,0.371,3.3,7.8,0.42,0.48,1.9,2.5,0.773,0.7,3.9,4.7,5.1,1.1,0.6,1.9,3.2,15.1,106.0,115.0,
2013-14,34,2TM,NBA,SF,78.0,8.0,1726.0,4.5,12.4,0.363,1.9,4.9,0.387,2.6,7.5,0.348,0.439,1.2,1.6,0.769,0.6,4.3,4.9,4.4,1.4,0.6,1.6,3.7,12.1,100.0,108.0,
