Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2002-03,23,PHI,NBA,PG,6.0,0.0,16.0,0.0,3.5,0.0,0.0,3.5,0.0,0.0,0.0,,0.0,0.0,7.0,0.0,0.0,10.5,10.5,0.0,0.0,0.0,7.0,0.0,0.0,0.0,107.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-05,25,PHI,NBA,SG,2.0,0.0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,13.7,0.0,0.0,0.0,0.0,0.0,219.0,120.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09,29,CHI,NBA,SF,7.0,7.0,313.0,7.1,17.7,0.402,2.0,6.3,0.316,5.1,11.4,0.449,0.458,4.8,5.6,0.853,1.0,4.1,5.1,2.6,1.5,1.2,2.0,3.3,21.0,106.0,112.0,
2009-10,30,MIL,NBA,SG,7.0,7.0,285.0,8.6,21.4,0.404,0.8,4.5,0.174,7.9,16.9,0.465,0.422,5.3,5.5,0.964,1.4,3.7,5.1,5.5,2.0,0.8,2.4,3.7,23.4,107.0,111.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,34,TOR,NBA,SG,6.0,0.0,77.0,3.5,11.9,0.294,1.4,8.4,0.167,2.1,3.5,0.6,0.353,0.7,0.7,1.0,0.0,4.2,4.2,3.5,1.4,0.0,0.7,6.3,9.1,89.0,112.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,28.0,14.0,695.0,7.1,18.1,0.393,1.4,5.7,0.243,5.7,12.4,0.463,0.432,4.4,5.0,0.877,1.0,4.1,5.1,3.9,1.6,0.9,2.1,3.7,20.1,104.0,112.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),,8.0,0.0,20.0,0.0,2.8,0.0,0.0,2.8,0.0,0.0,0.0,,0.0,0.0,5.6,0.0,0.0,8.4,8.4,2.8,0.0,0.0,5.6,0.0,0.0,13.0,109.0,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,7.0,7.0,313.0,7.1,17.7,0.402,2.0,6.3,0.316,5.1,11.4,0.449,0.458,4.8,5.6,0.853,1.0,4.1,5.1,2.6,1.5,1.2,2.0,3.3,21.0,106.0,112.0,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,7.0,7.0,285.0,8.6,21.4,0.404,0.8,4.5,0.174,7.9,16.9,0.465,0.422,5.3,5.5,0.964,1.4,3.7,5.1,5.5,2.0,0.8,2.4,3.7,23.4,107.0,111.0,
TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),,6.0,0.0,77.0,3.5,11.9,0.294,1.4,8.4,0.167,2.1,3.5,0.6,0.353,0.7,0.7,1.0,0.0,4.2,4.2,3.5,1.4,0.0,0.7,6.3,9.1,89.0,112.0,
