"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2013-14,22,POR,NBA,SG,6.0,0.0,24.0,0.091,0.167,0.0,0.091,1.0,0.168,0.182,0.455,20.0,34.0,0.0,18.0,132.0,31.0,64.0,175.0,
2014-15,23,POR,NBA,SG,5.0,1.0,166.0,0.478,0.477,0.478,0.56,0.769,0.584,0.194,0.343,106.0,98.0,137.0,113.0,103.0,109.0,71.0,128.0,
2015-16,24,POR,NBA,SG,11.0,11.0,442.0,0.426,0.46,0.345,0.477,0.804,0.518,0.234,0.294,94.0,94.0,97.0,95.0,106.0,96.0,85.0,103.0,
2016-17,25,POR,NBA,SG,4.0,4.0,140.0,0.4,0.362,0.5,0.469,0.938,0.517,0.2,0.275,87.0,72.0,140.0,91.0,121.0,94.0,74.0,87.0,
2017-18,26,POR,NBA,SG,4.0,4.0,155.0,0.519,0.569,0.423,0.591,0.769,0.61,0.169,0.338,113.0,111.0,117.0,113.0,100.0,110.0,67.0,100.0,
2018-19,27,POR,NBA,SG,16.0,16.0,635.0,0.44,0.464,0.393,0.506,0.732,0.527,0.16,0.334,96.0,89.0,111.0,96.0,96.0,94.0,62.0,93.0,
2019-20,28,POR,NBA,SG,5.0,5.0,196.0,0.444,0.484,0.371,0.51,0.682,0.534,0.222,0.354,97.0,92.0,104.0,96.0,88.0,95.0,85.0,92.0,
2020-21,29,POR,NBA,SG,6.0,6.0,240.0,0.439,0.5,0.333,0.5,0.769,0.518,0.114,0.368,94.0,94.0,91.0,93.0,99.0,91.0,46.0,94.0,
2021-22,30,NOP,NBA,PG,6.0,6.0,234.0,0.392,0.432,0.333,0.46,0.692,0.487,0.208,0.408,85.0,81.0,94.0,87.0,89.0,86.0,84.0,102.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2023-24,32,NOP,NBA,PG,4.0,4.0,148.0,0.419,0.533,0.241,0.466,1.0,0.474,0.027,0.392,88.0,98.0,66.0,85.0,128.0,82.0,11.0,99.0,
10 Yrs,10 Yrs,10 Yrs,10 Yrs,,67.0,57.0,2380.0,0.433,0.467,0.368,0.496,0.766,0.523,0.175,0.342,94.0,91.0,103.0,95.0,100.0,94.0,67.0,99.0,
,,,,,,,,,,,,,,,,,,,,,,,,
POR (8 Yrs),POR (8 Yrs),POR (8 Yrs),POR (8 Yrs),,57.0,47.0,1998.0,0.439,0.466,0.384,0.503,0.773,0.53,0.182,0.33,96.0,91.0,108.0,97.0,101.0,96.0,69.0,98.0,
NOP (2 Yrs),NOP (2 Yrs),NOP (2 Yrs),NOP (2 Yrs),,10.0,10.0,382.0,0.402,0.471,0.3,0.462,0.714,0.483,0.141,0.402,86.0,87.0,84.0,86.0,92.0,85.0,57.0,101.0,
