Date,Team,Unnamed: 2,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2025-12-01,CHO,@,BRK,"L, 103-116",*,35,7,18,0.389,4,9,0.444,0,0,,1,5,6,4,0,0,3,0,18,10.2,-10
2025-11-29,CHO,,TOR,"W, 118-111 (OT)",*,37,5,10,0.5,4,7,0.571,6,6,1.0,0,6,6,4,2,0,2,3,20,18.4,3
2025-11-28,CHO,,CHI,"W, 123-116",*,32,5,14,0.357,2,9,0.222,0,0,,0,5,5,4,1,0,1,5,12,6.5,10
2025-11-26,CHO,,NYK,"L, 101-129",*,30,2,12,0.167,0,7,0.0,2,3,0.667,0,4,4,2,0,0,2,0,6,-1.4,-12
2025-11-23,CHO,@,ATL,"L, 110-113",*,34,9,17,0.529,7,11,0.636,3,3,1.0,1,5,6,3,0,1,2,1,28,22.3,4
