Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2004-05,24,PHO,NBA,SG,15.0,15.0,37.6,4.1,10.3,0.403,2.1,5.5,0.39,2.0,4.8,0.417,0.506,1.5,2.4,0.639,1.6,3.5,5.1,1.7,1.3,0.2,1.0,3.5,11.9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,29,MIA,NBA,SF,5.0,5.0,29.8,3.6,9.0,0.4,1.8,4.4,0.409,1.8,4.6,0.391,0.5,0.8,1.0,0.8,0.2,3.6,3.8,1.6,1.6,0.2,1.0,3.2,9.8,
2010-11,30,ORL,NBA,SF,6.0,1.0,16.3,1.3,2.5,0.533,0.8,1.7,0.5,0.5,0.8,0.6,0.7,0.3,0.3,1.0,0.5,2.0,2.5,0.3,0.2,0.2,0.3,1.5,3.8,
2011-12,31,ORL,NBA,SF,5.0,0.0,14.8,1.0,3.0,0.333,0.4,1.4,0.286,0.6,1.6,0.375,0.4,0.0,0.0,,0.0,4.4,4.4,0.4,0.2,0.0,1.2,1.2,2.4,
2012-13,32,NYK,NBA,SF,5.0,0.0,2.8,0.4,1.2,0.333,0.4,1.0,0.4,0.0,0.2,0.0,0.5,0.0,0.0,,0.2,0.4,0.6,0.0,0.0,0.0,0.0,0.4,1.2,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,36.0,21.0,25.0,2.6,6.5,0.404,1.4,3.5,0.397,1.3,3.0,0.413,0.511,0.8,1.2,0.674,0.8,3.0,3.8,1.0,0.8,0.1,0.8,2.4,7.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORL (2 Yrs),ORL (2 Yrs),ORL (2 Yrs),ORL (2 Yrs),,11.0,1.0,15.6,1.2,2.7,0.433,0.6,1.5,0.412,0.5,1.2,0.462,0.55,0.2,0.2,1.0,0.3,3.1,3.4,0.4,0.2,0.1,0.7,1.4,3.2,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,15.0,15.0,37.6,4.1,10.3,0.403,2.1,5.5,0.39,2.0,4.8,0.417,0.506,1.5,2.4,0.639,1.6,3.5,5.1,1.7,1.3,0.2,1.0,3.5,11.9,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,5.0,5.0,29.8,3.6,9.0,0.4,1.8,4.4,0.409,1.8,4.6,0.391,0.5,0.8,1.0,0.8,0.2,3.6,3.8,1.6,1.6,0.2,1.0,3.2,9.8,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,5.0,0.0,2.8,0.4,1.2,0.333,0.4,1.0,0.4,0.0,0.2,0.0,0.5,0.0,0.0,,0.2,0.4,0.6,0.0,0.0,0.0,0.0,0.4,1.2,
