"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2004-05,24,PHO,NBA,SG,15.0,15.0,564.0,0.403,0.417,0.39,0.506,0.639,0.527,0.234,0.532,90.0,89.0,110.0,105.0,84.0,100.0,72.0,272.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,29,MIA,NBA,SF,5.0,5.0,149.0,0.4,0.391,0.409,0.5,0.8,0.519,0.111,0.489,87.0,80.0,115.0,100.0,105.0,96.0,37.0,220.0,
2010-11,30,ORL,NBA,SF,6.0,1.0,98.0,0.533,0.6,0.5,0.7,1.0,0.724,0.133,0.667,116.0,123.0,139.0,140.0,131.0,134.0,44.0,301.0,
2011-12,31,ORL,NBA,SF,5.0,0.0,74.0,0.333,0.375,0.286,0.4,,0.4,0.0,0.467,74.0,79.0,82.0,82.0,,76.0,0.0,207.0,
2012-13,32,NYK,NBA,SF,5.0,0.0,14.0,0.333,0.0,0.4,0.5,,0.5,0.0,0.833,74.0,0.0,111.0,101.0,,94.0,0.0,342.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,36.0,21.0,899.0,0.404,0.413,0.397,0.511,0.674,0.53,0.183,0.536,89.0,87.0,112.0,105.0,89.0,99.0,57.0,261.0,
,,,,,,,,,,,,,,,,,,,,,,,,
ORL (2 Yrs),ORL (2 Yrs),ORL (2 Yrs),ORL (2 Yrs),,11.0,1.0,172.0,0.433,0.462,0.412,0.55,1.0,0.567,0.067,0.567,95.0,96.0,116.0,111.0,131.0,106.0,22.0,254.0,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,15.0,15.0,564.0,0.403,0.417,0.39,0.506,0.639,0.527,0.234,0.532,90.0,89.0,110.0,105.0,84.0,100.0,72.0,272.0,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,5.0,5.0,149.0,0.4,0.391,0.409,0.5,0.8,0.519,0.111,0.489,87.0,80.0,115.0,100.0,105.0,96.0,37.0,220.0,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,5.0,0.0,14.0,0.333,0.0,0.4,0.5,,0.5,0.0,0.833,74.0,0.0,111.0,101.0,,94.0,0.0,342.0,
