"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2015-16,23.0,TOR,NBA,12:00,2.0,3.0,0.0,1.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,7.0,6.9
2016-17,24.0,TOR,NBA,26:43,4.0,6.0,2.0,3.0,2.0,3.0,3.0,5.0,2.0,4.0,6.0,3.0,2.0,1.0,2.0,2.0,13.0,10.8
2017-18,25.0,TOR,NBA,27:00,7.0,10.0,3.0,4.0,4.0,8.0,4.0,4.0,2.0,5.0,5.0,5.0,4.0,2.0,4.0,3.0,18.0,16.3
2019-20,27.0,DAL,NBA,21:25,5.0,7.0,1.0,1.0,4.0,6.0,3.0,4.0,1.0,1.0,2.0,3.0,2.0,0.0,3.0,1.0,11.0,11.4
2021-22,29.0,ATL,NBA,31:00,6.0,6.0,1.0,4.0,5.0,5.0,2.0,4.0,3.0,4.0,7.0,6.0,2.0,1.0,2.0,2.0,13.0,13.8
2023-24,31.0,MIA,NBA,32:29,6.0,7.0,5.0,5.0,4.0,5.0,2.0,2.0,1.0,3.0,4.0,3.0,2.0,1.0,0.0,2.0,17.0,18.5
2024-25,32.0,NYK,NBA,13:20,1.0,4.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,3.4
Career,,,,32:29,7.0,10.0,5.0,5.0,5.0,8.0,5.0,6.0,3.0,5.0,7.0,6.0,4.0,2.0,4.0,3.0,18.0,18.5
,,,,,,,,,,,,,,,,,,,,,,
3 Seasons,,TOR,NBA,27:00,7.0,10.0,3.0,4.0,4.0,8.0,5.0,6.0,2.0,5.0,6.0,5.0,4.0,2.0,4.0,3.0,18.0,16.3
1 Season,,NYK,NBA,13:20,1.0,4.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,3.4
1 Season,,ATL,NBA,31:00,6.0,6.0,1.0,4.0,5.0,5.0,2.0,4.0,3.0,4.0,7.0,6.0,2.0,1.0,2.0,2.0,13.0,13.8
1 Season,,DAL,NBA,21:25,5.0,7.0,1.0,1.0,4.0,6.0,3.0,4.0,1.0,1.0,2.0,3.0,2.0,0.0,3.0,1.0,11.0,11.4
1 Season,,MIA,NBA,32:29,6.0,7.0,5.0,5.0,4.0,5.0,2.0,2.0,1.0,3.0,4.0,3.0,2.0,1.0,0.0,2.0,17.0,18.5
