"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2021-22,24,IND,NBA,SG,55.0,39.0,1541.0,0.432,15.2,0.589,0.196,0.134,0.143,0.103,0.411,0.475,0.631,0.373,0.371,0.453,0.369,0.466,0.766,0.026,14.0,0.271,0.377,4.0,0.0,
2022-23,25,IND,NBA,SF,46.0,12.0,897.0,0.369,17.2,0.477,0.183,0.099,0.096,0.09,0.523,0.428,0.541,0.485,0.25,0.3,0.316,0.456,0.782,0.015,4.0,0.328,0.333,3.0,0.0,
2023-24,26,SAC,NBA,SF,59.0,11.0,719.0,0.381,18.3,0.395,0.152,0.119,0.067,0.057,0.605,0.434,0.656,0.36,0.429,0.0,0.346,0.667,0.886,0.024,4.0,0.346,0.386,1.0,0.0,
2024-25,27,CHI,NBA,SG,17.0,0.0,74.0,0.462,16.1,0.423,0.269,0.154,0.0,0.0,0.577,0.545,0.571,0.5,,,0.4,0.667,0.667,0.0,0.0,0.067,1.0,0.0,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,177.0,62.0,3231.0,0.406,16.7,0.52,0.187,0.122,0.113,0.089,0.48,0.459,0.608,0.4,0.348,0.358,0.349,0.493,0.794,0.022,22.0,0.299,0.368,8.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,29.0,1497.0,0.406,16.7,0.52,0.187,0.122,0.113,0.089,0.48,0.459,0.608,0.4,0.348,0.358,0.349,0.493,0.794,0.022,10.0,0.299,0.368,4.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND (2 Yrs),IND (2 Yrs),IND (2 Yrs),IND (2 Yrs),,101.0,51.0,2438.0,0.41,16.2,0.55,0.192,0.122,0.127,0.099,0.45,0.461,0.601,0.405,0.339,0.404,0.347,0.463,0.772,0.022,18.0,0.294,0.357,7.0,0.0,
SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),,59.0,11.0,719.0,0.381,18.3,0.395,0.152,0.119,0.067,0.057,0.605,0.434,0.656,0.36,0.429,0.0,0.346,0.667,0.886,0.024,4.0,0.346,0.386,1.0,0.0,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,17.0,0.0,74.0,0.462,16.1,0.423,0.269,0.154,0.0,0.0,0.577,0.545,0.571,0.5,,,0.4,0.667,0.667,0.0,0.0,0.067,1.0,0.0,0.0,
