"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2002-03,23,IND,NBA,SG,19,1,115,.375,.412,.286,.417,.750,.446,.167,.292,85,89,82,88,99,86,55,160,-2.7,-3.8,
2003-04,24,IND,NBA,SG,81,2,1508,.395,.432,.303,.439,.832,.527,.479,.286,90,94,87,93,111,102,158,153,-20.0,8.2,
2004-05,25,IND,NBA,SG,77,14,2268,.425,.450,.380,.492,.850,.551,.320,.354,95,96,107,102,112,104,99,181,12.8,31.5,
2005-06,26,IND,NBA,SG,68,2,1837,.417,.457,.337,.473,.763,.517,.286,.335,92,96,94,97,102,97,86,165,-18.8,-23.2,
2006-07,27,2TM,NBA,SG,63,12,1319,.385,.429,.305,.439,.833,.501,.316,.355,84,88,85,88,111,93,97,167,-41.4,-33.3,
2006-07,27,TOR,NBA,SG,39,9,870,.386,.432,.317,.450,.830,.516,.353,.406,84,89,88,91,110,95,108,191,-23.2,-14.6,
2006-07,27,POR,NBA,SG,24,3,449,.384,.424,.259,.415,.846,.466,.232,.241,84,87,72,84,112,86,71,113,-18.2,-18.7,
2007-08,28,NYK,NBA,SG,70,26,1757,.421,.450,.385,.507,.746,.546,.292,.444,92,93,106,102,99,101,95,200,8.2,5.3,
2008-09,29,LAC,NBA,SF,52,21,1495,.407,.441,.367,.492,.815,.536,.256,.464,89,91,100,98,106,98,84,207,-4.9,-5.9,
2009-10,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2010-11,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,430,78,10299,.411,.445,.353,.476,.809,.531,.317,.369,91,93,99,97,107,99,100,178,-66.8,-21.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
IND (4 Yrs),IND (4 Yrs),IND (4 Yrs),IND (4 Yrs),,245,19,5728,.415,.448,.350,.473,.817,.532,.337,.332,93,95,98,98,109,101,105,169,-28.7,12.7,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,70,26,1757,.421,.450,.385,.507,.746,.546,.292,.444,92,93,106,102,99,101,95,200,8.2,5.3,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,52,21,1495,.407,.441,.367,.492,.815,.536,.256,.464,89,91,100,98,106,98,84,207,-4.9,-5.9,
TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),,39,9,870,.386,.432,.317,.450,.830,.516,.353,.406,84,89,88,91,110,95,108,191,-23.2,-14.6,
POR (1 Yr),POR (1 Yr),POR (1 Yr),POR (1 Yr),,24,3,449,.384,.424,.259,.415,.846,.466,.232,.241,84,87,72,84,112,86,71,113,-18.2,-18.7,
