Season,Team,Lg,Salary
2004-05,Toronto Raptors,NBA,"$385,277"
2005-06,Toronto Raptors,NBA,"$641,748"
2006-07,Toronto Raptors,NBA,"$744,551"
Career,(may be incomplete),,"$1,771,576"
