"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 24_level_0', 'Awards')"
2004-05,22,IND,NBA,C,43,14,760,0.576,0.576,0.576,0.571,0.589,0.495,0.0,129,123,119,76,111,152,0,34.5,26.8,
2005-06,23,IND,NBA,C,67,17,1034,0.503,0.503,0.503,0.511,0.519,0.592,0.0,111,105,103,69,97,178,0,7.9,-11.9,
2006-07,24,IND,NBA,C,24,2,190,0.517,0.517,0.517,0.5,0.525,0.379,0.0,113,107,104,66,97,116,0,2.4,-2.3,
2007-08,25,IND,NBA,C,55,0,702,0.529,0.529,0.529,0.51,0.539,0.565,0.0,116,109,106,68,100,185,0,10.9,-0.3,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,189,33,2686,0.53,0.53,0.53,0.525,0.543,0.542,0.0,117,111,108,70,101,168,0,55.7,12.3,
