Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2013-14,22,IND,NBA,SF,28.0,0.0,226.0,7.6,0.545,0.575,0.175,4.7,15.2,10.2,7.9,1.1,0.7,23.2,11.3,0.0,0.4,0.4,0.08,-3.3,0.9,-2.4,0.0,
2014-15,23,IND,NBA,SF,82.0,78.0,2381.0,10.2,0.507,0.328,0.304,3.3,11.2,7.3,11.9,1.4,0.6,13.8,15.9,0.9,2.6,3.5,0.072,-2.0,0.5,-1.5,0.3,
2015-16,24,IND,NBA,SF,59.0,3.0,866.0,12.2,0.543,0.356,0.202,4.9,15.9,10.5,9.6,2.1,1.0,12.7,13.2,0.8,1.3,2.1,0.117,-1.1,1.2,0.1,0.5,
2016-17,25,NOP,NBA,SF,80.0,71.0,2374.0,8.0,0.527,0.565,0.268,2.3,11.4,6.8,8.1,1.5,1.1,13.3,11.5,0.4,2.3,2.7,0.055,-3.5,0.8,-2.7,-0.4,
2017-18,26,NOP,NBA,SF,12.0,1.0,187.0,4.8,0.332,0.512,0.146,5.4,15.1,10.4,14.4,1.8,0.4,17.1,12.2,-0.2,0.2,-0.1,-0.014,-5.3,0.5,-4.8,-0.1,
2018-19,27,NOP,NBA,SF,44.0,15.0,878.0,6.8,0.497,0.567,0.18,4.1,11.5,7.8,7.6,1.2,0.9,13.9,10.4,0.1,0.4,0.5,0.029,-3.1,-0.4,-3.6,-0.3,
2019-20,28,2TM,NBA,PF,59.0,4.0,1088.0,9.8,0.535,0.615,0.194,2.9,13.0,8.1,12.4,1.9,1.0,14.5,13.6,0.4,1.1,1.4,0.064,-2.0,0.3,-1.7,0.1,
2019-20,28,MEM,NBA,PF,48.0,3.0,901.0,10.2,0.549,0.631,0.163,2.9,13.8,8.4,13.4,1.6,0.7,13.8,13.4,0.5,0.8,1.4,0.072,-1.6,0.2,-1.4,0.1,
2019-20,28,MIA,NBA,PF,11.0,1.0,187.0,8.1,0.471,0.533,0.356,3.1,9.2,6.3,7.3,3.1,2.7,17.4,14.8,-0.2,0.3,0.1,0.023,-3.7,0.8,-2.8,0.0,
2020-21,29,ATL,NBA,PF,71.0,16.0,1513.0,6.7,0.498,0.711,0.154,3.1,12.2,7.7,6.4,1.6,0.6,11.7,10.4,0.1,1.2,1.3,0.04,-3.0,0.5,-2.5,-0.2,
2021-22,30,ATL,NBA,SF,13.0,1.0,139.0,3.3,0.2,0.65,0.0,4.8,13.3,9.1,10.3,1.4,1.3,4.8,6.6,-0.1,0.1,0.0,-0.006,-5.2,1.2,-4.0,-0.1,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,448.0,189.0,9652.0,8.7,0.511,0.503,0.234,3.3,12.3,7.8,9.5,1.6,0.9,13.6,12.6,2.3,9.6,11.9,0.059,-2.7,0.5,-2.1,-0.3,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,35.0,1767.0,8.7,0.511,0.503,0.234,3.3,12.3,7.8,9.5,1.6,0.9,13.6,12.6,0.4,1.7,2.2,0.059,-2.7,0.5,-2.1,-0.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND (3 Yrs),IND (3 Yrs),IND (3 Yrs),IND (3 Yrs),,169.0,81.0,3473.0,10.5,0.517,0.346,0.274,3.8,12.7,8.3,11.1,1.6,0.7,14.0,14.9,1.7,4.3,6.0,0.084,-1.8,0.7,-1.2,0.7,
NOP (3 Yrs),NOP (3 Yrs),NOP (3 Yrs),NOP (3 Yrs),,136.0,87.0,3439.0,7.6,0.508,0.562,0.238,2.9,11.7,7.3,8.3,1.4,1.0,13.7,11.3,0.3,2.9,3.2,0.044,-3.5,0.5,-3.0,-0.9,
ATL (2 Yrs),ATL (2 Yrs),ATL (2 Yrs),ATL (2 Yrs),,84.0,17.0,1652.0,6.4,0.48,0.708,0.145,3.2,12.3,7.9,6.7,1.6,0.7,11.3,10.0,0.0,1.3,1.2,0.036,-3.1,0.6,-2.6,-0.2,
MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),,48.0,3.0,901.0,10.2,0.549,0.631,0.163,2.9,13.8,8.4,13.4,1.6,0.7,13.8,13.4,0.5,0.8,1.4,0.072,-1.6,0.2,-1.4,0.1,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,11.0,1.0,187.0,8.1,0.471,0.533,0.356,3.1,9.2,6.3,7.3,3.1,2.7,17.4,14.8,-0.2,0.3,0.1,0.023,-3.7,0.8,-2.8,0.0,
