Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2019-20,20,MIA,NBA,PF,5,0,26,13.7,.595,.200,.400,4.5,16.6,10.8,5.5,3.8,3.8,14.5,11.7,0.0,0.0,0.1,.118,-1.3,3.7,2.4,0.0,
2020-21,21,MIA,NBA,PF,37,9,447,5.2,.448,.521,.156,5.5,11.8,8.7,5.8,1.1,2.6,12.8,11.9,-0.3,0.4,0.1,.015,-6.5,-0.6,-7.1,-0.6,
2021-22,22,MIA,NBA,PF,21,0,244,10.4,.521,.377,.159,5.2,13.7,9.5,8.3,0.8,3.0,6.3,14.4,0.2,0.3,0.5,.097,-3.2,0.4,-2.8,-0.1,
2022-23,23,SAC,NBA,PF,35,3,248,6.2,.554,.553,.211,3.2,12.4,7.8,6.3,1.4,2.5,14.4,8.4,0.1,0.2,0.3,.057,-4.3,1.1,-3.2,-0.1,
2023-24,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,98,12,965,7.0,.496,.471,.173,4.8,12.6,8.7,6.5,1.2,2.7,11.1,11.6,0.0,1.0,1.0,.050,-5.0,0.2,-4.7,-0.7,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,10,807,7.0,.496,.471,.173,4.8,12.6,8.7,6.5,1.2,2.7,11.1,11.6,0.0,0.8,0.8,.050,-5.0,0.2,-4.7,-0.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIA (3 Yrs),MIA (3 Yrs),MIA (3 Yrs),MIA (3 Yrs),,63,9,717,7.3,.483,.453,.165,5.3,12.6,9.1,6.6,1.1,2.8,10.3,12.7,-0.1,0.8,0.7,.047,-5.2,-0.1,-5.3,-0.6,
SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),,35,3,248,6.2,.554,.553,.211,3.2,12.4,7.8,6.3,1.4,2.5,14.4,8.4,0.1,0.2,0.3,.057,-4.3,1.1,-3.2,-0.1,
