"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2003-04,25,MEM,NBA,WC1,SAS,L (0-4),4,18.0,4.8,3.0,0.3,0.0,0.3,6,15,.400,3,7,.429,3,8,.375,.500,4,6,.667,6,6,12,1,0,1,4,17,19,
2004-05,26,MEM,NBA,WC1,PHO,L (0-4),4,29.5,7.3,6.8,1.5,0.5,1.0,13,31,.419,1,7,.143,12,24,.500,.435,2,5,.400,10,17,27,6,2,4,4,14,29,
2005-06,27,MEM,NBA,WC1,DAL,L (0-4),4,32.3,6.0,5.8,0.5,1.0,0.5,10,20,.500,2,7,.286,8,13,.615,.550,2,6,.333,7,16,23,2,4,2,8,16,24,
2006-07,28,HOU,NBA,WC1,UTA,L (3-4),7,38.9,10.3,2.6,2.1,1.7,1.0,23,51,.451,19,43,.442,4,8,.500,.637,7,8,.875,3,15,18,15,12,7,8,20,72,
2007-08,29,HOU,NBA,WC1,UTA,L (2-4),6,41.0,10.0,3.8,0.5,1.0,0.8,20,45,.444,12,25,.480,8,20,.400,.578,8,11,.727,7,16,23,3,6,5,8,19,60,
2008-09,30,HOU,NBA,WC1,POR,W (4-2),6,39.3,8.5,6.0,2.3,1.2,0.8,17,34,.500,7,18,.389,10,16,.625,.603,10,11,.909,8,28,36,14,7,5,9,13,51,
2008-09,30,HOU,NBA,WCS,LAL,L (3-4),7,37.1,7.7,4.0,2.4,1.0,0.6,16,47,.340,10,36,.278,6,11,.545,.447,12,12,1.000,13,15,28,17,7,4,6,20,54,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11,32,MEM,NBA,WC1,SAS,W (4-2),6,27.0,6.5,4.2,1.3,0.7,0.3,15,30,.500,6,17,.353,9,13,.692,.600,3,4,.750,5,20,25,8,4,2,3,13,39,
2010-11,32,MEM,NBA,WCS,OKC,L (3-4),7,25.3,4.7,3.9,1.0,0.4,0.6,14,36,.389,2,12,.167,12,24,.500,.417,3,5,.600,12,15,27,7,3,4,3,14,33,
2011-12,33,MIA,NBA,EC1,NYK,W (4-1),5,27.6,6.0,3.2,1.6,1.0,0.6,9,26,.346,7,22,.318,2,4,.500,.481,5,5,1.000,4,12,16,8,5,3,3,15,30,
2011-12,33,MIA,NBA,ECS,IND,W (4-2),6,29.3,3.8,3.3,0.7,1.0,0.8,7,33,.212,6,22,.273,1,11,.091,.303,3,4,.750,6,14,20,4,6,5,5,18,23,
2011-12,33,MIA,NBA,ECF,BOS,W (4-3),7,38.1,7.1,3.0,1.9,1.0,0.9,18,50,.360,14,40,.350,4,10,.400,.500,0,0,,3,18,21,13,7,6,7,19,50,
2011-12,33,MIA,NBA,FIN,OKC,W (4-1),5,37.4,11.6,3.4,0.4,0.8,0.0,19,31,.613,15,26,.577,4,5,.800,.855,5,7,.714,2,15,17,2,4,0,1,17,58,
2012-13,34,MIA,NBA,EC1,MIL,W (4-0),4,24.8,5.0,2.0,0.8,0.0,0.0,5,22,.227,4,18,.222,1,4,.250,.318,6,6,1.000,1,7,8,3,0,0,1,9,20,
2012-13,34,MIA,NBA,ECS,CHI,W (4-1),5,21.8,6.0,2.0,0.4,0.6,0.4,8,28,.286,8,28,.286,0,0,,.429,6,9,.667,3,7,10,2,3,2,2,17,30,
2012-13,34,MIA,NBA,ECF,IND,W (4-3),6,16.2,2.3,1.5,0.2,0.2,0.3,2,16,.125,2,15,.133,0,1,.000,.188,8,10,.800,3,6,9,1,1,2,2,13,14,
2012-13,34,MIA,NBA,FIN,SAS,W (4-3),7,12.4,5.6,1.6,0.9,0.1,0.3,12,27,.444,12,27,.444,0,0,,.667,3,3,1.000,2,9,11,6,1,2,0,10,39,
2013-14,35,MIA,NBA,EC1,CHA,W (4-0),1,2.0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,
2013-14,35,MIA,NBA,ECS,BRK,W (4-1),5,18.6,3.0,1.0,0.6,0.6,0.2,6,13,.462,3,8,.375,3,5,.600,.577,0,0,,1,4,5,3,3,1,2,6,15,
2013-14,35,MIA,NBA,ECF,IND,W (4-2),6,12.3,3.7,0.7,0.2,0.2,0.0,6,11,.545,6,10,.600,0,1,.000,.818,4,5,.800,0,4,4,1,1,0,2,12,22,
2013-14,35,MIA,NBA,FIN,SAS,L (1-4),4,8.3,0.0,0.3,0.3,0.3,0.0,0,2,.000,0,2,.000,0,0,,.000,0,0,,0,1,1,1,1,0,1,5,0,
,,,,,,,,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,
,,,,,,W/L,G,MP,PTS,TRB,AST,STL,BLK,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
10 Yrs (21 Series),10 Yrs (21 Series),10 Yrs (21 Series),10 Yrs (21 Series),10 Yrs (21 Series),10 Yrs (21 Series),13-8,112,27.1,6.1,3.0,1.0,0.7,0.5,226,568,.398,139,390,.356,87,178,.489,.520,91,117,.778,96,245,341,117,77,55,79,287,682,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (7 Series),WC1 (7 Series),WC1 (7 Series),WC1 (7 Series),WC1 (7 Series),WC1 (7 Series),2-5,37,33.4,7.9,4.4,1.3,0.9,0.7,104,226,.460,50,124,.403,54,102,.529,.571,36,51,.706,46,118,164,49,35,26,44,112,294,
EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),3-0,10,23.9,5.0,2.4,1.1,0.5,0.3,14,48,.292,11,40,.275,3,8,.375,.406,11,11,1.000,5,19,24,11,5,3,4,24,50,
WCS (2 Series),WCS (2 Series),WCS (2 Series),WCS (2 Series),WCS (2 Series),WCS (2 Series),0-2,14,31.2,6.2,3.9,1.7,0.7,0.6,30,83,.361,12,48,.250,18,35,.514,.434,15,17,.882,25,30,55,24,10,8,9,34,87,
ECS (3 Series),ECS (3 Series),ECS (3 Series),ECS (3 Series),ECS (3 Series),ECS (3 Series),3-0,16,23.6,4.3,2.2,0.6,0.8,0.5,21,74,.284,17,58,.293,4,16,.250,.399,9,13,.692,10,25,35,9,12,8,9,41,68,
ECF (3 Series),ECF (3 Series),ECF (3 Series),ECF (3 Series),ECF (3 Series),ECF (3 Series),3-0,19,23.1,4.5,1.8,0.8,0.5,0.4,26,77,.338,22,65,.338,4,12,.333,.481,12,15,.800,6,28,34,15,9,8,11,44,86,
