Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2025-26,19,MIN,NBA,PF,9,0,37,8,11,0.727,0,0,8,11,0.727,0.727,2,3,0.667,2,10,12,0,1,2,2,9,18,0,
1 Yr,1 Yr,1 Yr,1 Yr,,9,0,37,8,11,0.727,0,0,8,11,0.727,0.727,2,3,0.667,2,10,12,0,1,2,2,9,18,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,0,337,73,100,0.727,0,0,73,100,0.727,0.727,18,27,0.667,18,91,109,0,9,18,18,82,164,0,
