"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2013-14,22.0,ATL,NBA,25:05,6.0,9.0,0.0,1.0,6.0,9.0,4.0,4.0,4.0,4.0,8.0,3.0,1.0,2.0,2.0,4.0,15.0,13.7
2014-15,23.0,ATL,NBA,34:23,8.0,13.0,2.0,2.0,7.0,11.0,4.0,4.0,6.0,7.0,13.0,4.0,4.0,4.0,3.0,5.0,18.0,19.1
2015-16,24.0,ATL,NBA,23:50,5.0,10.0,1.0,5.0,4.0,7.0,5.0,7.0,3.0,5.0,6.0,3.0,3.0,3.0,4.0,6.0,12.0,10.9
2016-17,25.0,ATL,NBA,33:23,7.0,11.0,3.0,5.0,7.0,8.0,6.0,8.0,5.0,7.0,9.0,5.0,2.0,3.0,3.0,5.0,16.0,16.9
2017-18,26.0,ATL,NBA,32:33,8.0,14.0,5.0,9.0,5.0,9.0,5.0,6.0,6.0,9.0,10.0,4.0,2.0,2.0,3.0,5.0,24.0,18.6
2018-19,27.0,TOT,NBA,38:15,7.0,13.0,4.0,10.0,4.0,7.0,9.0,11.0,3.0,8.0,10.0,5.0,2.0,3.0,4.0,5.0,19.0,17.1
2018-19,27.0,PHI,NBA,36:46,7.0,13.0,4.0,10.0,4.0,7.0,9.0,11.0,3.0,8.0,10.0,5.0,2.0,3.0,4.0,5.0,19.0,17.1
2018-19,27.0,LAL,NBA,38:15,6.0,10.0,4.0,7.0,2.0,4.0,3.0,4.0,3.0,6.0,8.0,3.0,2.0,3.0,2.0,3.0,16.0,13.3
2019-20,28.0,OKC,NBA,30:56,6.0,11.0,4.0,9.0,3.0,5.0,4.0,4.0,1.0,7.0,8.0,4.0,2.0,2.0,2.0,5.0,17.0,16.7
2020-21,29.0,OKC,NBA,27:30,8.0,13.0,6.0,10.0,5.0,7.0,6.0,6.0,3.0,8.0,8.0,7.0,2.0,1.0,2.0,5.0,23.0,18.2
2021-22,30.0,OKC,NBA,24:54,5.0,12.0,4.0,11.0,4.0,6.0,7.0,9.0,2.0,9.0,9.0,3.0,2.0,3.0,2.0,4.0,20.0,19.2
2022-23,31.0,TOT,NBA,43:46,9.0,16.0,5.0,10.0,5.0,7.0,6.0,7.0,5.0,8.0,10.0,3.0,2.0,2.0,2.0,5.0,27.0,22.9
2022-23,31.0,OKC,NBA,24:19,7.0,10.0,5.0,9.0,4.0,7.0,6.0,6.0,5.0,8.0,10.0,3.0,2.0,2.0,2.0,5.0,19.0,20.7
2022-23,31.0,BOS,NBA,43:46,9.0,16.0,4.0,10.0,5.0,6.0,5.0,7.0,4.0,8.0,8.0,2.0,2.0,1.0,2.0,3.0,27.0,22.9
2023-24,32.0,TOT,NBA,31:09,5.0,9.0,4.0,7.0,3.0,4.0,6.0,6.0,3.0,6.0,6.0,4.0,1.0,2.0,3.0,4.0,13.0,11.8
2023-24,32.0,WAS,NBA,31:09,5.0,9.0,3.0,7.0,3.0,4.0,6.0,6.0,3.0,6.0,6.0,4.0,1.0,2.0,3.0,4.0,12.0,11.8
2023-24,32.0,DET,NBA,25:23,4.0,8.0,4.0,6.0,1.0,3.0,1.0,2.0,2.0,3.0,5.0,2.0,1.0,2.0,1.0,3.0,13.0,11.6
2023-24,32.0,OKC,NBA,18:14,2.0,5.0,1.0,3.0,2.0,3.0,0.0,1.0,2.0,3.0,5.0,2.0,1.0,1.0,1.0,3.0,5.0,3.7
Career,,,,43:46,9.0,16.0,6.0,11.0,7.0,11.0,9.0,11.0,6.0,9.0,13.0,7.0,4.0,4.0,4.0,6.0,27.0,22.9
,,,,,,,,,,,,,,,,,,,,,,
5 Seasons,,ATL,NBA,34:23,8.0,14.0,5.0,9.0,7.0,11.0,6.0,8.0,6.0,9.0,13.0,5.0,4.0,4.0,4.0,6.0,24.0,19.1
5 Seasons,,OKC,NBA,30:56,8.0,13.0,6.0,11.0,5.0,7.0,7.0,9.0,5.0,9.0,10.0,7.0,2.0,3.0,2.0,5.0,23.0,20.7
1 Season,,PHI,NBA,36:46,7.0,13.0,4.0,10.0,4.0,7.0,9.0,11.0,3.0,8.0,10.0,5.0,2.0,3.0,4.0,5.0,19.0,17.1
1 Season,,WAS,NBA,31:09,5.0,9.0,3.0,7.0,3.0,4.0,6.0,6.0,3.0,6.0,6.0,4.0,1.0,2.0,3.0,4.0,12.0,11.8
1 Season,,BOS,NBA,43:46,9.0,16.0,4.0,10.0,5.0,6.0,5.0,7.0,4.0,8.0,8.0,2.0,2.0,1.0,2.0,3.0,27.0,22.9
1 Season,,LAL,NBA,38:15,6.0,10.0,4.0,7.0,2.0,4.0,3.0,4.0,3.0,6.0,8.0,3.0,2.0,3.0,2.0,3.0,16.0,13.3
1 Season,,DET,NBA,25:23,4.0,8.0,4.0,6.0,1.0,3.0,1.0,2.0,2.0,3.0,5.0,2.0,1.0,2.0,1.0,3.0,13.0,11.6
