"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2012-13,19,DET,NBA,C,60,10,1243,.608,2.2,.994,.816,.146,.020,.012,.006,.609,.688,.300,.000,.000,.500,.623,.000,.365,114,.000,,1,0,ROY-4
2013-14,20,DET,NBA,C,81,81,2619,.623,1.9,.997,.814,.172,.010,.001,.003,.625,.682,.379,.250,.000,.000,.574,,.256,183,.000,,1,0,
2014-15,21,DET,NBA,C,82,82,2502,.514,2.4,.998,.687,.290,.019,.003,.002,.515,.600,.344,.111,.000,.000,.579,,.196,166,.000,,2,0,
2015-16,22,DET,NBA,C,81,81,2666,.521,3.1,.994,.592,.358,.042,.004,.006,.522,.612,.409,.227,.250,.333,.533,.000,.125,115,.000,,4,1,"DPOY-10,AS,NBA3"
2016-17,23,DET,NBA,C,81,81,2409,.530,4.4,.992,.494,.420,.070,.004,.008,.532,.684,.381,.406,.000,.286,.603,.000,.147,118,.000,,4,1,
2017-18,24,DET,NBA,C,78,78,2625,.529,3.2,.988,.659,.271,.056,.002,.012,.536,.649,.314,.286,.000,.000,.545,,.188,144,.000,,4,0,"DPOY-15,AS"
2018-19,25,DET,NBA,C,79,79,2647,.533,4.1,.964,.624,.299,.034,.007,.036,.548,.646,.384,.306,.000,.132,.570,.800,.184,167,.132,.000,7,0,
2019-20,26,2TM,NBA,C,57,56,1879,.533,4.8,.955,.589,.334,.027,.005,.045,.551,.662,.393,.190,.000,.143,.574,.800,.136,95,.200,.429,2,0,DPOY-8
2019-20,26,DET,NBA,C,49,48,1654,.530,4.2,.969,.580,.355,.028,.006,.031,.546,.665,.390,.158,.000,.048,.568,1.000,.135,81,.143,.000,2,0,
2019-20,26,CLE,NBA,C,8,8,225,.552,5.3,.867,.648,.200,.019,.000,.133,.593,.647,.429,.500,,.286,.611,.750,.143,14,.286,.750,0,0,
