0
2016-17 NBA 2.6 (16th)
2018-19 NBA 2.5 (11th)
2019-20 NBA 2.8 (6th)
2021-22 NBA 2.7 (11th)
2022-23 NBA 2.6 (8th)
2023-24 NBA 2.7 (7th)
Active 2.3 (19th)
