Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2020-21,22,WAS,NBA,PF,5.0,5.0,173.0,29.0,47.0,0.617,9.0,15.0,0.6,20.0,32.0,0.625,0.713,7.0,12.0,0.583,5.0,31.0,36.0,5.0,2.0,1.0,5.0,18.0,74.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-23,24,LAL,NBA,PF,16.0,1.0,388.0,73.0,131.0,0.557,19.0,39.0,0.487,54.0,92.0,0.587,0.63,30.0,34.0,0.882,9.0,49.0,58.0,10.0,8.0,4.0,10.0,25.0,195.0,0.0,
2023-24,25,LAL,NBA,PF,5.0,5.0,152.0,15.0,38.0,0.395,5.0,14.0,0.357,10.0,24.0,0.417,0.461,4.0,8.0,0.5,6.0,13.0,19.0,4.0,0.0,0.0,2.0,8.0,39.0,0.0,
2024-25,26,LAL,NBA,PF,5.0,5.0,182.0,28.0,57.0,0.491,15.0,31.0,0.484,13.0,26.0,0.5,0.623,3.0,3.0,1.0,4.0,19.0,23.0,5.0,3.0,3.0,7.0,12.0,74.0,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,31.0,16.0,895.0,145.0,273.0,0.531,48.0,99.0,0.485,97.0,174.0,0.557,0.619,44.0,57.0,0.772,24.0,112.0,136.0,24.0,13.0,8.0,24.0,63.0,382.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,42.0,2367.0,384.0,722.0,0.531,127.0,262.0,0.485,257.0,460.0,0.557,0.619,116.0,151.0,0.772,63.0,296.0,360.0,63.0,34.0,21.0,63.0,167.0,1010.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAL (3 Yrs),LAL (3 Yrs),LAL (3 Yrs),LAL (3 Yrs),,26.0,11.0,722.0,116.0,226.0,0.513,39.0,84.0,0.464,77.0,142.0,0.542,0.6,37.0,45.0,0.822,19.0,81.0,100.0,19.0,11.0,7.0,19.0,45.0,308.0,0.0,
WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),,5.0,5.0,173.0,29.0,47.0,0.617,9.0,15.0,0.6,20.0,32.0,0.625,0.713,7.0,12.0,0.583,5.0,31.0,36.0,5.0,2.0,1.0,5.0,18.0,74.0,0.0,
