Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2003-04,21,DEN,NBA,PF,5.0,5.0,132.0,16.0,36.0,0.444,0.0,0.0,,16.0,36.0,0.444,0.444,7.0,13.0,0.538,12.0,13.0,25.0,15.0,5.0,3.0,9.0,22.0,39.0,0.0,
2004-05,22,DEN,NBA,C,5.0,0.0,101.0,9.0,21.0,0.429,0.0,0.0,,9.0,21.0,0.429,0.429,15.0,23.0,0.652,9.0,16.0,25.0,2.0,2.0,2.0,5.0,16.0,33.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07,24,DEN,NBA,C,5.0,5.0,179.0,31.0,53.0,0.585,0.0,0.0,,31.0,53.0,0.585,0.585,14.0,18.0,0.778,22.0,17.0,39.0,12.0,3.0,3.0,13.0,21.0,76.0,0.0,
2007-08,25,DEN,NBA,PF,3.0,0.0,30.0,5.0,9.0,0.556,0.0,0.0,,5.0,9.0,0.556,0.556,3.0,3.0,1.0,3.0,4.0,7.0,1.0,2.0,1.0,2.0,8.0,13.0,0.0,
2008-09,26,DEN,NBA,C,16.0,16.0,525.0,69.0,126.0,0.548,0.0,0.0,,69.0,126.0,0.548,0.548,46.0,70.0,0.657,37.0,83.0,120.0,42.0,20.0,10.0,31.0,65.0,184.0,0.0,
2009-10,27,DEN,NBA,C,5.0,5.0,169.0,18.0,29.0,0.621,0.0,0.0,,18.0,29.0,0.621,0.621,21.0,36.0,0.583,8.0,21.0,29.0,11.0,6.0,1.0,4.0,17.0,57.0,0.0,
2010-11,28,DEN,NBA,C,5.0,5.0,162.0,22.0,46.0,0.478,0.0,0.0,,22.0,46.0,0.478,0.478,27.0,48.0,0.563,14.0,31.0,45.0,8.0,5.0,4.0,8.0,17.0,71.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,31,WAS,NBA,PF,10.0,10.0,325.0,64.0,138.0,0.464,0.0,0.0,,64.0,138.0,0.464,0.464,9.0,26.0,0.346,8.0,45.0,53.0,26.0,9.0,11.0,17.0,36.0,137.0,0.0,
2014-15,32,WAS,NBA,PF,10.0,10.0,257.0,34.0,76.0,0.447,0.0,0.0,,34.0,76.0,0.447,0.447,11.0,23.0,0.478,25.0,41.0,66.0,15.0,9.0,3.0,14.0,32.0,79.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,34,HOU,NBA,C,9.0,0.0,161.0,36.0,51.0,0.706,0.0,1.0,0.0,36.0,50.0,0.72,0.706,18.0,31.0,0.581,11.0,31.0,42.0,5.0,6.0,4.0,9.0,24.0,90.0,0.0,
2017-18,35,HOU,NBA,C,11.0,0.0,107.0,12.0,20.0,0.6,0.0,0.0,,12.0,20.0,0.6,0.6,7.0,11.0,0.636,6.0,22.0,28.0,5.0,2.0,5.0,8.0,18.0,31.0,0.0,
2018-19,36,HOU,NBA,C,7.0,0.0,53.0,10.0,10.0,1.0,0.0,0.0,,10.0,10.0,1.0,1.0,7.0,9.0,0.778,9.0,5.0,14.0,3.0,3.0,2.0,3.0,7.0,27.0,0.0,
12 Yrs,12 Yrs,12 Yrs,12 Yrs,,91.0,56.0,2201.0,326.0,615.0,0.53,0.0,1.0,0.0,326.0,614.0,0.531,0.53,185.0,311.0,0.595,164.0,329.0,493.0,145.0,72.0,49.0,123.0,283.0,837.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,50.0,1983.0,294.0,554.0,0.53,0.0,1.0,0.0,294.0,553.0,0.531,0.53,167.0,280.0,0.595,148.0,296.0,444.0,131.0,65.0,44.0,111.0,255.0,754.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEN (7 Yrs),DEN (7 Yrs),DEN (7 Yrs),DEN (7 Yrs),,44.0,36.0,1298.0,170.0,320.0,0.531,0.0,0.0,,170.0,320.0,0.531,0.531,133.0,211.0,0.63,105.0,185.0,290.0,91.0,43.0,24.0,72.0,166.0,473.0,0.0,
HOU (3 Yrs),HOU (3 Yrs),HOU (3 Yrs),HOU (3 Yrs),,27.0,0.0,321.0,58.0,81.0,0.716,0.0,1.0,0.0,58.0,80.0,0.725,0.716,32.0,51.0,0.627,26.0,58.0,84.0,13.0,11.0,11.0,20.0,49.0,148.0,0.0,
WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),,20.0,20.0,582.0,98.0,214.0,0.458,0.0,0.0,,98.0,214.0,0.458,0.458,20.0,49.0,0.408,33.0,86.0,119.0,41.0,18.0,14.0,31.0,68.0,216.0,0.0,
