"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2003-04,21,DEN,NBA,PF,5.0,5.0,132.0,0.0,0.0,0.0,97.0,3.0,-14.2,-21.0,1.0,3.0,7.0,2.0,4.0,,33.0,1.0,0.0,
2004-05,22,DEN,NBA,C,5.0,0.0,101.0,0.0,0.0,0.0,5.0,95.0,-16.7,-10.1,1.0,2.0,9.0,2.0,9.0,,4.0,1.0,6.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2006-07,24,DEN,NBA,C,5.0,5.0,179.0,0.0,0.0,0.0,0.0,100.0,-10.7,-16.4,1.0,5.0,10.0,3.0,9.0,1.0,27.0,2.0,8.0,
2007-08,25,DEN,NBA,PF,3.0,0.0,30.0,0.0,0.0,0.0,3.0,97.0,-24.6,-13.1,0.0,1.0,3.0,1.0,2.0,0.0,3.0,1.0,1.0,
2008-09,26,DEN,NBA,C,16.0,16.0,525.0,0.0,0.0,0.0,0.0,100.0,10.9,4.3,7.0,11.0,27.0,5.0,32.0,4.0,97.0,12.0,11.0,
2009-10,27,DEN,NBA,C,5.0,5.0,169.0,0.0,0.0,0.0,1.0,99.0,-0.8,2.3,0.0,1.0,6.0,1.0,17.0,1.0,27.0,2.0,3.0,
2010-11,28,DEN,NBA,C,5.0,5.0,162.0,0.0,0.0,0.0,0.0,100.0,-6.7,-3.7,4.0,2.0,11.0,0.0,21.0,1.0,19.0,4.0,9.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,31,WAS,NBA,PF,10.0,10.0,325.0,0.0,0.0,0.0,76.0,24.0,-4.4,-13.3,8.0,5.0,17.0,4.0,9.0,2.0,57.0,2.0,9.0,
2014-15,32,WAS,NBA,PF,10.0,10.0,257.0,0.0,0.0,0.0,59.0,42.0,-2.0,-12.9,3.0,4.0,11.0,5.0,11.0,0.0,37.0,3.0,7.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,34,HOU,NBA,C,9.0,0.0,161.0,0.0,0.0,0.0,0.0,100.0,14.3,18.4,3.0,1.0,10.0,3.0,11.0,0.0,12.0,3.0,6.0,
2017-18,35,HOU,NBA,C,11.0,0.0,107.0,0.0,0.0,0.0,0.0,100.0,11.1,10.8,3.0,2.0,10.0,3.0,7.0,0.0,14.0,3.0,2.0,
2018-19,36,HOU,NBA,C,7.0,0.0,53.0,0.0,0.0,0.0,0.0,100.0,12.6,10.2,0.0,1.0,1.0,2.0,5.0,1.0,8.0,1.0,0.0,
12 Yrs,12 Yrs,12 Yrs,12 Yrs,,91.0,56.0,2201.0,0.0,0.0,0.0,24.0,76.0,0.2,-3.7,31.0,38.0,122.0,31.0,137.0,10.0,338.0,35.0,62.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,50.0,1983.0,0.0,0.0,0.0,24.0,76.0,0.2,-3.7,28.0,34.0,110.0,28.0,123.0,,305.0,32.0,56.0,
,,,,,,,,,,,,,,,,,,,,,,,,
DEN (7 Yrs),DEN (7 Yrs),DEN (7 Yrs),DEN (7 Yrs),,44.0,36.0,1298.0,0.0,0.0,0.0,11.0,89.0,-1.3,-3.9,14.0,25.0,73.0,14.0,94.0,7.0,210.0,23.0,38.0,
HOU (3 Yrs),HOU (3 Yrs),HOU (3 Yrs),HOU (3 Yrs),,27.0,0.0,321.0,0.0,0.0,0.0,0.0,100.0,12.9,14.5,6.0,4.0,21.0,8.0,23.0,1.0,34.0,7.0,8.0,
WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),,20.0,20.0,582.0,0.0,0.0,0.0,68.0,32.0,-3.3,-13.1,11.0,9.0,28.0,9.0,20.0,2.0,94.0,5.0,16.0,
