Season,Team,Lg,Salary
2018-19,Philadelphia 76ers,NBA,"$2,611,800"
2019-20,Philadelphia 76ers,NBA,"$3,058,800"
2023-24,Cleveland Cavaliers,NBA,"$139,290"
Career,(may be incomplete),,"$5,809,890"
