Season,Team,Lg,Salary
2002-03,New York Knicks,NBA,"$832,560"
2003-04,New York Knicks,NBA,"$894,960"
2004-05,Chicago Bulls,NBA,"$957,480"
Career,(may be incomplete),,"$2,685,000"
