Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2013-14,20,WAS,NBA,SF,37.0,0.0,319.0,3.7,10.3,0.363,0.5,2.4,0.19,3.3,7.9,0.414,0.385,0.9,1.4,0.667,2.4,4.1,6.4,1.1,0.9,0.1,1.6,2.9,8.8,
2014-15,21,WAS,NBA,SF,74.0,13.0,1432.0,4.4,9.8,0.45,0.9,2.6,0.337,3.5,7.2,0.491,0.495,1.5,2.0,0.734,1.8,3.8,5.6,1.6,1.1,0.8,1.3,2.4,11.2,
2015-16,22,WAS,NBA,SF,75.0,73.0,2276.0,5.4,11.3,0.473,1.6,4.2,0.367,3.8,7.1,0.536,0.541,1.5,2.0,0.754,1.5,4.7,6.2,1.9,1.7,0.5,1.1,2.6,13.8,
2016-17,23,WAS,NBA,SF,80.0,80.0,2605.0,5.7,11.1,0.516,2.0,4.7,0.434,3.7,6.4,0.576,0.608,1.4,1.6,0.832,1.6,5.5,7.1,1.7,1.6,0.6,0.6,2.7,14.9,
2017-18,24,WAS,NBA,SF,77.0,77.0,2432.0,6.6,13.1,0.503,2.0,4.6,0.441,4.5,8.5,0.537,0.581,1.6,1.9,0.828,1.5,5.8,7.3,2.3,1.7,0.6,1.1,2.2,16.8,
2018-19,25,2TM,NBA,SF,56.0,43.0,1683.0,6.4,13.8,0.465,2.2,5.5,0.406,4.2,8.3,0.504,0.546,1.7,2.1,0.813,1.2,5.6,6.7,2.6,1.8,0.7,1.4,2.3,16.7,
2018-19,25,WAS,NBA,SF,41.0,28.0,1191.0,6.1,13.4,0.457,2.0,5.3,0.369,4.1,8.0,0.515,0.531,1.5,1.9,0.766,1.2,5.8,7.0,2.4,1.9,0.7,1.2,2.4,15.7,
2018-19,25,CHI,NBA,SF,15.0,15.0,492.0,7.1,14.7,0.483,2.9,5.9,0.488,4.2,8.9,0.479,0.58,2.1,2.3,0.906,1.0,5.0,6.1,2.9,1.3,0.7,1.8,2.1,19.2,
2019-20,26,CHI,NBA,SF,14.0,9.0,331.0,6.7,15.2,0.443,2.6,6.7,0.387,4.1,8.5,0.487,0.529,2.1,2.9,0.704,1.4,3.8,5.2,2.7,1.6,0.7,1.2,3.4,18.2,
2020-21,27,2TM,NBA,SF,28.0,6.0,606.0,5.8,13.5,0.432,2.3,6.2,0.375,3.5,7.3,0.48,0.518,2.1,2.5,0.857,1.7,7.4,9.0,3.3,1.0,0.2,1.5,2.4,16.1,
2020-21,27,CHI,NBA,SF,25.0,6.0,540.0,5.9,13.5,0.441,2.5,6.3,0.4,3.4,7.1,0.477,0.535,2.1,2.5,0.838,1.9,7.3,9.2,3.3,0.8,0.3,1.7,2.5,16.5,
2020-21,27,ORL,NBA,PF,3.0,0.0,66.0,4.9,13.6,0.36,0.5,4.9,0.111,4.4,8.7,0.5,0.38,2.7,2.7,1.0,0.0,7.6,7.6,2.7,2.2,0.0,0.0,2.2,13.1,
2021-22,28,GSW,NBA,PF,63.0,15.0,1396.0,5.0,10.7,0.464,2.1,5.6,0.37,2.9,5.2,0.565,0.56,1.3,1.6,0.803,2.2,7.1,9.3,2.4,1.8,0.7,1.0,2.1,13.3,
2022-23,29,TOR,NBA,SF,8.0,2.0,146.0,3.7,7.4,0.5,1.5,4.2,0.353,2.2,3.2,0.692,0.6,2.0,2.0,1.0,1.5,3.2,4.7,2.0,2.7,0.0,1.0,1.7,10.8,
2023-24,30,TOR,NBA,SF,15.0,1.0,174.0,2.9,6.8,0.424,1.7,4.8,0.348,1.2,2.1,0.6,0.545,0.6,0.6,1.0,1.2,4.8,6.0,1.7,1.0,1.0,0.4,3.9,8.1,
11 Yrs,11 Yrs,11 Yrs,11 Yrs,,527.0,319.0,13400.0,5.6,11.8,0.477,1.8,4.6,0.397,3.8,7.1,0.529,0.555,1.5,1.9,0.797,1.6,5.4,7.0,2.1,1.6,0.6,1.1,2.5,14.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAS (6 Yrs),WAS (6 Yrs),WAS (6 Yrs),WAS (6 Yrs),,384.0,271.0,10255.0,5.6,11.7,0.483,1.7,4.3,0.399,3.9,7.4,0.532,0.557,1.5,1.9,0.786,1.6,5.1,6.7,1.9,1.6,0.6,1.0,2.5,14.5,
CHI (3 Yrs),CHI (3 Yrs),CHI (3 Yrs),CHI (3 Yrs),,54.0,30.0,1363.0,6.6,14.3,0.457,2.7,6.3,0.426,3.9,8.1,0.48,0.55,2.1,2.5,0.823,1.5,5.7,7.1,3.0,1.2,0.5,1.6,2.6,17.9,
TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),,23.0,3.0,320.0,3.3,7.1,0.46,1.6,4.5,0.35,1.7,2.6,0.652,0.571,1.2,1.2,1.0,1.4,4.1,5.4,1.8,1.8,0.6,0.7,2.9,9.3,
GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),,63.0,15.0,1396.0,5.0,10.7,0.464,2.1,5.6,0.37,2.9,5.2,0.565,0.56,1.3,1.6,0.803,2.2,7.1,9.3,2.4,1.8,0.7,1.0,2.1,13.3,
ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),,3.0,0.0,66.0,4.9,13.6,0.36,0.5,4.9,0.111,4.4,8.7,0.5,0.38,2.7,2.7,1.0,0.0,7.6,7.6,2.7,2.2,0.0,0.0,2.2,13.1,
