Highlight,Unnamed: 1,In Stathead
"Career high, Points",60.0,View full stats from top 20 games
"Career high, Rebounds",19.0,View full stats from top 20 games
"Career high, Assists",12.0,View full stats from top 20 games
"Career high, Steals",5.0,View full stats from top 20 games
"Career high, Blocks",6.0,View full stats from top 20 games
"Career high, Game Score",47.9,View full stats from top 20 games
Triple-Doubles,4.0,View all
