Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2017-18,19,BOS,NBA,SF,80,80,2443,397,835,0.475,105,242,0.434,292,593,0.492,0.538,213,258,0.826,50,352,402,128,83,58,114,170,1112,0,ROY-3
2018-19,20,BOS,NBA,SF,79,79,2455,466,1036,0.45,116,311,0.373,350,725,0.483,0.506,195,228,0.855,70,407,477,168,84,57,122,168,1243,0,
2019-20,21,BOS,NBA,PF,66,66,2265,552,1226,0.45,189,469,0.403,363,757,0.48,0.527,254,313,0.812,64,396,460,200,93,57,155,136,1547,0,"MVP-12,AS,NBA3"
2020-21,22,BOS,NBA,SF,64,64,2290,605,1318,0.459,187,485,0.386,418,833,0.502,0.53,295,340,0.868,50,422,472,276,75,31,171,122,1692,1,AS
2021-22,23,BOS,NBA,SF,76,76,2731,708,1564,0.453,230,651,0.353,478,913,0.524,0.526,400,469,0.853,85,524,609,334,75,49,217,174,2046,0,"MVP-6,AS,NBA1"
2022-23,24,BOS,NBA,SF,74,74,2732,727,1559,0.466,240,686,0.35,487,873,0.558,0.543,531,622,0.854,78,571,649,342,78,51,213,160,2225,1,"MVP-4,CPOY-10,AS,NBA1"
2023-24,25,BOS,NBA,PF,74,74,2645,672,1426,0.471,229,609,0.376,443,817,0.542,0.552,414,497,0.833,67,534,601,364,75,43,188,145,1987,0,"MVP-6,CPOY-9,AS,NBA1"
2024-25,26,BOS,NBA,PF,72,72,2624,662,1465,0.452,250,728,0.343,412,737,0.559,0.537,358,440,0.814,48,575,623,431,76,38,209,157,1932,2,"MVP-4,CPOY-10,AS,NBA1"
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,585,585,20185,4789,10429,0.459,1546,4181,0.37,3243,6248,0.519,0.533,2660,3167,0.84,512,3781,4293,2243,639,384,1389,1232,13784,4,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,82,2829,671,1462,0.459,217,586,0.37,455,876,0.519,0.533,373,444,0.84,72,530,602,314,90,54,195,173,1932,1,
