Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2008-09,23,CLE,NBA,PF,51.0,2.0,430.0,7.2,0.483,0.023,0.407,9.2,14.7,12.0,2.7,1.3,0.7,12.1,12.7,0.2,0.7,0.8,0.094,-5.4,0.2,-5.2,-0.4,
2009-10,24,2TM,NBA,PF,28.0,0.0,123.0,-0.1,0.352,0.133,0.2,9.0,12.0,10.6,4.6,0.9,2.5,28.5,17.2,-0.4,0.2,-0.3,-0.104,-9.9,-1.9,-11.8,-0.3,
2009-10,24,CLE,NBA,PF,27.0,0.0,114.0,0.4,0.38,0.12,0.24,8.8,11.9,10.4,4.9,0.9,2.7,32.0,16.6,-0.4,0.1,-0.2,-0.094,-9.3,-1.2,-10.5,-0.2,
2009-10,24,MIL,NBA,PF,1.0,0.0,9.0,-6.3,0.2,0.2,0.0,12.0,13.3,12.6,0.0,0.0,0.0,0.0,25.2,-0.1,0.0,0.0,-0.227,-17.6,-10.3,-27.9,-0.1,
2010-11,25,SAC,NBA,PF,59.0,2.0,486.0,12.3,0.521,0.07,0.31,11.2,10.8,11.0,4.6,1.2,0.4,11.4,18.0,0.4,0.3,0.7,0.069,-1.9,-1.6,-3.5,-0.2,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,138.0,4.0,1039.0,8.7,0.491,0.062,0.328,10.1,12.6,11.4,3.8,1.2,0.8,13.8,15.7,0.2,1.1,1.3,0.059,-4.3,-0.9,-5.2,-0.8,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,2.0,617.0,8.7,0.491,0.062,0.328,10.1,12.6,11.4,3.8,1.2,0.8,13.8,15.7,0.1,0.6,0.8,0.059,-4.3,-0.9,-5.2,-0.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLE (2 Yrs),CLE (2 Yrs),CLE (2 Yrs),CLE (2 Yrs),,78.0,2.0,544.0,5.8,0.461,0.045,0.369,9.1,14.1,11.7,3.2,1.2,1.2,17.3,13.5,-0.2,0.8,0.6,0.054,-6.2,-0.1,-6.3,-0.6,
SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),,59.0,2.0,486.0,12.3,0.521,0.07,0.31,11.2,10.8,11.0,4.6,1.2,0.4,11.4,18.0,0.4,0.3,0.7,0.069,-1.9,-1.6,-3.5,-0.2,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,1.0,0.0,9.0,-6.3,0.2,0.2,0.0,12.0,13.3,12.6,0.0,0.0,0.0,0.0,25.2,-0.1,0.0,0.0,-0.227,-17.6,-10.3,-27.9,-0.1,
