"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'College')","('Unnamed: 3_level_0', 'G')","('Unnamed: 4_level_0', 'MP')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', '3P')","('Totals', '3PA')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Shooting', 'FG%')","('Shooting', '3P%')","('Shooting', 'FT%')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')"
2022-23,19.0,EWASHINGTN,34,735,95,139,13,33,46,62,53,189,61,27,21,32,69,249,0.683,0.394,0.742,21.6,7.3,5.6,1.8
2023-24,20.0,EWASHINGTN,32,977,183,324,51,133,77,86,48,215,54,32,30,71,64,494,0.565,0.383,0.895,30.5,15.4,6.7,1.7
2024-25,21.0,WASHST,6,198,34,61,12,30,26,31,11,42,22,5,10,13,16,106,0.557,0.4,0.839,33.0,17.7,7.0,3.7
Career,,,72,1910,312,524,76,196,149,179,112,446,137,64,61,116,149,849,0.595,0.388,0.832,26.5,11.8,6.2,1.9
