Date,Team,Unnamed: 2,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2025-11-21,WAS,@,TOR,"L, 110-140",,19,5,8,0.625,3,5,0.6,1,2,0.5,0,2,2,2,0,1,1,0,14,11.7,-20
2025-11-19,WAS,@,MIN,"L, 109-120",,17,4,6,0.667,2,4,0.5,0,0,,0,1,1,0,2,0,3,3,10,5.5,-1
2025-11-16,WAS,,BRK,"L, 106-129",,17,3,9,0.333,0,4,0.0,0,0,,0,0,0,1,0,0,1,3,6,-0.6,-25
2025-11-12,WAS,@,HOU,"L, 112-135",*,27,4,10,0.4,4,7,0.571,0,1,0.0,0,1,1,1,1,0,1,1,12,6.8,-9
2025-11-10,WAS,@,DET,"L, 135-137 (OT)",*,23,4,7,0.571,1,2,0.5,1,1,1.0,1,3,4,3,0,0,1,0,10,9.4,-1
